validation_step,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MAX,Eii,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii__MAX,iEE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE__MAX,iEi,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi__MAX,EEi,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi__MAX,iiE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE__MAX,EiE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE__MAX,iii,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii__MAX,EEE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE__MAX
315,22459.5,22456,22463,0.347826087,0.347826087,0.347826087,0,0,0,0,0,0,0.352941176,0.352941176,0.352941176,0,0,0,0,0,0,0.001358696,0.001358696,0.001358696,0.948775056,0.948775056,0.948775056
316,22467.5,22464,22471,0.453900709,0.453900709,0.453900709,0,0,0,0,0,0,0.587155963,0.587155963,0.587155963,0,0,0,0,0,0,0.022732147,0.022732147,0.022732147,0.832442197,0.832442197,0.832442197
317,22475.5,22472,22479,0.503937008,0.503937008,0.503937008,0.27027027,0.27027027,0.27027027,0,0,0,0.547008547,0.547008547,0.547008547,0.299065421,0.299065421,0.299065421,0,0,0,0.05281018,0.05281018,0.05281018,0.606470899,0.606470899,0.606470899
318,22483.5,22480,22487,0.719512195,0.719512195,0.719512195,0.438356164,0.438356164,0.438356164,0,0,0,0.797297297,0.797297297,0.797297297,0.450704225,0.450704225,0.450704225,0,0,0,0.046666667,0.046666667,0.046666667,0.456342183,0.456342183,0.456342183
319,22491.5,22488,22495,0.503597122,0.503597122,0.503597122,0.481203008,0.481203008,0.481203008,0,0,0,0.860759494,0.860759494,0.860759494,0.503937008,0.503937008,0.503937008,0,0,0,0.077685015,0.077685015,0.077685015,0.288551143,0.288551143,0.288551143
320,22499.5,22496,22503,0.347826087,0.347826087,0.347826087,0.438356164,0.438356164,0.438356164,0,0,0,0.673684211,0.673684211,0.673684211,0.561403509,0.561403509,0.561403509,0,0,0,0.15430549,0.15430549,0.15430549,0.29831836,0.29831836,0.29831836
321,22507.5,22504,22511,0.385964912,0.385964912,0.385964912,0.333333333,0.333333333,0.333333333,0,0,0,0.586666667,0.586666667,0.586666667,0.465753425,0.465753425,0.465753425,0,0,0,0.318529862,0.318529862,0.318529862,0.191386253,0.191386253,0.191386253
322,22515.5,22512,22519,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0,0,0,0.927536232,0.927536232,0.927536232,0,0,0,0.278272981,0.278272981,0.278272981,0.427924445,0.427924445,0.427924445
323,22523.5,22520,22527,0.578947368,0.578947368,0.578947368,0.96969697,0.96969697,0.96969697,0,0,0,0.53164557,0.53164557,0.53164557,0.941176471,0.941176471,0.941176471,0,0,0,0.347842761,0.347842761,0.347842761,0.687924821,0.687924821,0.687924821
324,22531.5,22528,22535,0.524590164,0.524590164,0.524590164,0.719101124,0.719101124,0.719101124,0,0,0,0.561403509,0.561403509,0.561403509,0.703296703,0.703296703,0.703296703,0,0,0,0.168578109,0.168578109,0.168578109,0.680118745,0.680118745,0.680118745
325,22539.5,22536,22543,0.503937008,0.503937008,0.503937008,0,0,0,0,0,0,0.566371681,0.566371681,0.566371681,0,0,0,0,0,0,0.162601626,0.162601626,0.162601626,0.480769231,0.480769231,0.480769231
326,22547.5,22544,22551,0.338028169,0.338028169,0.338028169,0.615384615,0.615384615,0.615384615,0,0,0,0.406779661,0.406779661,0.406779661,0.701754386,0.701754386,0.701754386,0,0,0,0.165880551,0.165880551,0.165880551,0.159746,0.159746,0.159746
327,22555.5,22552,22559,0.46728972,0.46728972,0.46728972,0.621359223,0.621359223,0.621359223,0,0,0,0.515463918,0.515463918,0.515463918,0.680851064,0.680851064,0.680851064,0,0,0,0.158094529,0.158094529,0.158094529,0.407572857,0.407572857,0.407572857
328,22563.5,22560,22567,0.412903226,0.412903226,0.412903226,0.727272727,0.727272727,0.727272727,0,0,0,0.44137931,0.44137931,0.44137931,0.727272727,0.727272727,0.727272727,0,0,0,0.055691797,0.055691797,0.055691797,0.399528761,0.399528761,0.399528761
329,22571.5,22568,22575,0.376470588,0.376470588,0.376470588,0.461538462,0.461538462,0.461538462,0,0,0,0.41025641,0.41025641,0.41025641,0.517241379,0.517241379,0.517241379,0,0,0,0.054212344,0.054212344,0.054212344,0.345149155,0.345149155,0.345149155
330,22579.5,22576,22583,0.16091954,0.16091954,0.16091954,0,0,0,0,0,0,0.186666667,0.186666667,0.186666667,0,0,0,0,0,0,0.027745976,0.027745976,0.027745976,0.182990132,0.182990132,0.182990132
331,22587.5,22584,22591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025598588,0.025598588,0.025598588,0.626274745,0.626274745,0.626274745
332,22595.5,22592,22599,0.821428571,0.821428571,0.821428571,0,0,0,0,0,0,0.827586207,0.827586207,0.827586207,0,0,0,0,0,0,0.015847861,0.015847861,0.015847861,0.845062368,0.845062368,0.845062368
333,22603.5,22600,22607,0.752941176,0.752941176,0.752941176,0,0,0,0,0,0,0.735632184,0.735632184,0.735632184,0,0,0,0,0,0,0.066820276,0.066820276,0.066820276,0.744708423,0.744708423,0.744708423
334,22611.5,22608,22615,0.653061224,0.653061224,0.653061224,0,0,0,0,0,0,0.659793814,0.659793814,0.659793814,0,0,0,0,0,0,0.155440415,0.155440415,0.155440415,0.505606424,0.505606424,0.505606424
335,22619.5,22616,22623,0.394736842,0.394736842,0.394736842,0.653846154,0.653846154,0.653846154,0,0,0,0.422535211,0.422535211,0.422535211,0.653846154,0.653846154,0.653846154,0,0,0,0.214135843,0.214135843,0.214135843,0.170868347,0.170868347,0.170868347
336,22627.5,22624,22631,0.526315789,0.526315789,0.526315789,0.680851064,0.680851064,0.680851064,0,0,0,0.609756098,0.609756098,0.609756098,0.680851064,0.680851064,0.680851064,0,0,0,0.167682042,0.167682042,0.167682042,0.386650078,0.386650078,0.386650078
337,22635.5,22632,22639,0.673684211,0.673684211,0.673684211,0.5,0.5,0.5,0,0,0,0.735632184,0.735632184,0.735632184,0.5,0.5,0.5,0,0,0,0.07333076,0.07333076,0.07333076,0.38572245,0.38572245,0.38572245
338,22643.5,22640,22647,0.561403509,0.561403509,0.561403509,0.285714286,0.285714286,0.285714286,0,0,0,0.744186047,0.744186047,0.744186047,0.29015544,0.29015544,0.29015544,0,0,0,0.112150943,0.112150943,0.112150943,0.392319557,0.392319557,0.392319557
339,22651.5,22648,22655,0.453333333,0.453333333,0.453333333,0.274509804,0.274509804,0.274509804,0,0,0,0.576271186,0.576271186,0.576271186,0.274509804,0.274509804,0.274509804,0,0,0,0.548082654,0.548082654,0.548082654,0.269350863,0.269350863,0.269350863
340,22659.5,22656,22663,0.789473684,0.789473684,0.789473684,0.96969697,0.96969697,0.96969697,0,0,0,0.9375,0.9375,0.9375,0.984615385,0.984615385,0.984615385,0,0,0,0.681407463,0.681407463,0.681407463,0.561027523,0.561027523,0.561027523
341,22667.5,22664,22671,0.633663366,0.633663366,0.633663366,0.96969697,0.96969697,0.96969697,0,0,0,0.820512821,0.820512821,0.820512821,0.96969697,0.96969697,0.96969697,0,0,0,0.429181639,0.429181639,0.429181639,0.524232082,0.524232082,0.524232082
342,22675.5,22672,22679,0.64,0.64,0.64,0.914285714,0.914285714,0.914285714,0,0,0,0.727272727,0.727272727,0.727272727,0.927536232,0.927536232,0.927536232,0,0,0,0.214120549,0.214120549,0.214120549,0.476446559,0.476446559,0.476446559
343,22683.5,22680,22687,0.231884058,0.231884058,0.231884058,0.75,0.75,0.75,0,0,0,0.275862069,0.275862069,0.275862069,0.680851064,0.680851064,0.680851064,0,0,0,0.150095969,0.150095969,0.150095969,0.214050033,0.214050033,0.214050033
344,22691.5,22688,22695,0,0,0,0.646464646,0.646464646,0.646464646,0,0,0,0,0,0,0.581818182,0.581818182,0.581818182,0,0,0,0.049497424,0.049497424,0.049497424,0.455329999,0.455329999,0.455329999
345,22699.5,22696,22703,0.202702703,0.202702703,0.202702703,0.592592593,0.592592593,0.592592593,0,0,0,0.229007634,0.229007634,0.229007634,0.60952381,0.60952381,0.60952381,0,0,0,0.065258014,0.065258014,0.065258014,0.74026438,0.74026438,0.74026438
346,22707.5,22704,22711,0.347826087,0.347826087,0.347826087,0.409836066,0.409836066,0.409836066,0,0,0,0.429530201,0.429530201,0.429530201,0.373134328,0.373134328,0.373134328,0,0,0,0.071193351,0.071193351,0.071193351,0.767313235,0.767313235,0.767313235
347,22715.5,22712,22719,0.418300654,0.418300654,0.418300654,0,0,0,0,0,0,0.512,0.512,0.512,0,0,0,0,0,0,0.066445183,0.066445183,0.066445183,0.597059865,0.597059865,0.597059865
348,22723.5,22720,22727,0.460431655,0.460431655,0.460431655,0,0,0,0,0,0,0.561403509,0.561403509,0.561403509,0,0,0,0,0,0,0.093543396,0.093543396,0.093543396,0.286762662,0.286762662,0.286762662
349,22731.5,22728,22735,0.095238095,0.095238095,0.095238095,0.394736842,0.394736842,0.394736842,0,0,0,0.222222222,0.222222222,0.222222222,0.384615385,0.384615385,0.384615385,0,0,0,0.099435463,0.099435463,0.099435463,0.172260849,0.172260849,0.172260849
350,22739.5,22736,22743,0.45,0.45,0.45,0.397515528,0.397515528,0.397515528,0,0,0,0.710526316,0.710526316,0.710526316,0.372093023,0.372093023,0.372093023,0,0,0,0.094649263,0.094649263,0.094649263,0.386428196,0.386428196,0.386428196
351,22747.5,22744,22751,0.418300654,0.418300654,0.418300654,0.488549618,0.488549618,0.488549618,0,0,0,0.463768116,0.463768116,0.463768116,0.44137931,0.44137931,0.44137931,0,0,0,0.089097484,0.089097484,0.089097484,0.387817152,0.387817152,0.387817152
352,22755.5,22752,22759,0.457142857,0.457142857,0.457142857,0.305343511,0.305343511,0.305343511,0,0,0,0.496124031,0.496124031,0.496124031,0.305343511,0.305343511,0.305343511,0,0,0,0.131312395,0.131312395,0.131312395,0.360165343,0.360165343,0.360165343
353,22763.5,22760,22767,0.232142857,0.232142857,0.232142857,0.436781609,0.436781609,0.436781609,0,0,0,0.298850575,0.298850575,0.298850575,0.426966292,0.426966292,0.426966292,0,0,0,0.228214557,0.228214557,0.228214557,0.138514407,0.138514407,0.138514407
354,22771.5,22768,22775,0.306122449,0.306122449,0.306122449,0.659793814,0.659793814,0.659793814,0,0,0,0.379746835,0.379746835,0.379746835,0.735632184,0.735632184,0.735632184,0,0,0,0.080186032,0.080186032,0.080186032,0.429624394,0.429624394,0.429624394
355,22779.5,22776,22783,0.457142857,0.457142857,0.457142857,0.761904762,0.761904762,0.761904762,0,0,0,0.533333333,0.533333333,0.533333333,0.810126582,0.810126582,0.810126582,0,0,0,0.038135223,0.038135223,0.038135223,0.478926097,0.478926097,0.478926097
356,22787.5,22784,22791,0.512,0.512,0.512,0.693877551,0.693877551,0.693877551,0,0,0,0.576576577,0.576576577,0.576576577,0.723404255,0.723404255,0.723404255,0,0,0,0.070638368,0.070638368,0.070638368,0.440586919,0.440586919,0.440586919
357,22795.5,22792,22799,0.418604651,0.418604651,0.418604651,0.302325581,0.302325581,0.302325581,0,0,0,0.43373494,0.43373494,0.43373494,0.341463415,0.341463415,0.341463415,0,0,0,0.084307339,0.084307339,0.084307339,0.1479034,0.1479034,0.1479034
358,22803.5,22800,22807,0.481481481,0.481481481,0.481481481,0.363636364,0.363636364,0.363636364,0,0,0,0.5,0.5,0.5,0.387878788,0.387878788,0.387878788,0,0,0,0.076017692,0.076017692,0.076017692,0.352890975,0.352890975,0.352890975
359,22811.5,22808,22815,0.463768116,0.463768116,0.463768116,0.429530201,0.429530201,0.429530201,0,0,0,0.5,0.5,0.5,0.44137931,0.44137931,0.44137931,0,0,0,0.061940812,0.061940812,0.061940812,0.363626796,0.363626796,0.363626796
360,22819.5,22816,22823,0.530973451,0.530973451,0.530973451,0.212389381,0.212389381,0.212389381,0,0,0,0.682352941,0.682352941,0.682352941,0.203389831,0.203389831,0.203389831,0,0,0,0.085364193,0.085364193,0.085364193,0.243707551,0.243707551,0.243707551
361,22827.5,22824,22831,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.470588235,0.470588235,0.470588235,0,0,0,0.186187808,0.186187808,0.186187808,0.322238082,0.322238082,0.322238082
362,22835.5,22832,22839,0.935483871,0.935483871,0.935483871,0.62745098,0.62745098,0.62745098,0,0,0,0.983050847,0.983050847,0.983050847,0.621359223,0.621359223,0.621359223,0,0,0,0.101412067,0.101412067,0.101412067,0.546057549,0.546057549,0.546057549
363,22843.5,22840,22847,0.96969697,0.96969697,0.96969697,0.84375,0.84375,0.84375,0,0,0,0.984615385,0.984615385,0.984615385,0.885245902,0.885245902,0.885245902,0,0,0,0.067783985,0.067783985,0.067783985,0.537978193,0.537978193,0.537978193
364,22851.5,22848,22855,0.842105263,0.842105263,0.842105263,0,0,0,0,0,0,0.941176471,0.941176471,0.941176471,0,0,0,0,0,0,0.102338142,0.102338142,0.102338142,0.311785831,0.311785831,0.311785831
365,22859.5,22856,22863,0.24,0.24,0.24,0.566037736,0.566037736,0.566037736,0,0,0,0.461538462,0.461538462,0.461538462,0.588235294,0.588235294,0.588235294,0,0,0,0.145158135,0.145158135,0.145158135,0.237880298,0.237880298,0.237880298
366,22867.5,22864,22871,0.790123457,0.790123457,0.790123457,0.571428571,0.571428571,0.571428571,0,0,0,0.864864865,0.864864865,0.864864865,0.587155963,0.587155963,0.587155963,0,0,0,0.102520091,0.102520091,0.102520091,0.414665501,0.414665501,0.414665501
367,22875.5,22872,22879,0.842105263,0.842105263,0.842105263,0.64,0.64,0.64,0,0,0,0.876712329,0.876712329,0.876712329,0.633663366,0.633663366,0.633663366,0,0,0,0.050813497,0.050813497,0.050813497,0.406904558,0.406904558,0.406904558
368,22883.5,22880,22887,0.514851485,0.514851485,0.514851485,0.4,0.4,0.4,0,0,0,0.577777778,0.577777778,0.577777778,0.411764706,0.411764706,0.411764706,0,0,0,0.521120956,0.521120956,0.521120956,0.289019124,0.289019124,0.289019124
369,22891.5,22888,22895,0.188405797,0.188405797,0.188405797,0.566371681,0.566371681,0.566371681,0,0,0,0.206349206,0.206349206,0.206349206,0.587155963,0.587155963,0.587155963,0,0,0,0.060424768,0.060424768,0.060424768,0.347247364,0.347247364,0.347247364
370,22899.5,22896,22903,0.876712329,0.876712329,0.876712329,0.659793814,0.659793814,0.659793814,0,0,0,0.914285714,0.914285714,0.914285714,0.695652174,0.695652174,0.695652174,0,0,0,0.079330598,0.079330598,0.079330598,0.428190553,0.428190553,0.428190553
371,22907.5,22904,22911,1,1,1,0.444444444,0.444444444,0.444444444,0,0,0,1,1,1,0.512820513,0.512820513,0.512820513,0,0,0,0.211015841,0.211015841,0.211015841,0.417931331,0.417931331,0.417931331
372,22915.5,22912,22919,0.941176471,0.941176471,0.941176471,0.322033898,0.322033898,0.322033898,0,0,0,0.958333333,0.958333333,0.958333333,0.327586207,0.327586207,0.327586207,0,0,0,0.137957463,0.137957463,0.137957463,0.194114114,0.194114114,0.194114114
373,22923.5,22920,22927,0.914285714,0.914285714,0.914285714,0.361581921,0.361581921,0.361581921,0,0,0,0.955223881,0.955223881,0.955223881,0.349726776,0.349726776,0.349726776,0,0,0,0.026126523,0.026126523,0.026126523,0.289571745,0.289571745,0.289571745
374,22931.5,22928,22935,0.820512821,0.820512821,0.820512821,0.372093023,0.372093023,0.372093023,0,0,0,0.927536232,0.927536232,0.927536232,0.376470588,0.376470588,0.376470588,0,0,0,0.075779239,0.075779239,0.075779239,0.294004294,0.294004294,0.294004294
375,22939.5,22936,22943,0.409638554,0.409638554,0.409638554,0.292682927,0.292682927,0.292682927,0,0,0,0.693877551,0.693877551,0.693877551,0.290076336,0.290076336,0.290076336,0,0,0,0.09540931,0.09540931,0.09540931,0.167276216,0.167276216,0.167276216
376,22947.5,22944,22951,0.285714286,0.285714286,0.285714286,0.673684211,0.673684211,0.673684211,0,0,0,0.473684211,0.473684211,0.473684211,0.666666667,0.666666667,0.666666667,0,0,0,0.110141438,0.110141438,0.110141438,0.386072276,0.386072276,0.386072276
377,22955.5,22952,22959,0.516129032,0.516129032,0.516129032,0.914285714,0.914285714,0.914285714,0,0,0,0.653061224,0.653061224,0.653061224,0.927536232,0.927536232,0.927536232,0,0,0,0.068614994,0.068614994,0.068614994,0.409610403,0.409610403,0.409610403
378,22963.5,22960,22967,0.615384615,0.615384615,0.615384615,0.518518519,0.518518519,0.518518519,0,0,0,0.719101124,0.719101124,0.719101124,0.538461538,0.538461538,0.538461538,0,0,0,0.07447466,0.07447466,0.07447466,0.386166253,0.386166253,0.386166253
379,22971.5,22968,22975,0.552631579,0.552631579,0.552631579,0.309859155,0.309859155,0.309859155,0,0,0,0.547945205,0.547945205,0.547945205,0.333333333,0.333333333,0.333333333,0,0,0,0.133502324,0.133502324,0.133502324,0.098954704,0.098954704,0.098954704
380,22979.5,22976,22983,0.697674419,0.697674419,0.697674419,0.688172043,0.688172043,0.688172043,0,0,0,0.681818182,0.681818182,0.681818182,0.752941176,0.752941176,0.752941176,0,0,0,0.135029786,0.135029786,0.135029786,0.377249973,0.377249973,0.377249973
381,22987.5,22984,22991,0.955223881,0.955223881,0.955223881,0.711111111,0.711111111,0.711111111,0,0,0,1,1,1,0.735632184,0.735632184,0.735632184,0,0,0,0.089474962,0.089474962,0.089474962,0.439036603,0.439036603,0.439036603
382,22995.5,22992,22999,0.810126582,0.810126582,0.810126582,0.56,0.56,0.56,0,0,0,0.853333333,0.853333333,0.853333333,0.551020408,0.551020408,0.551020408,0,0,0,0.103409637,0.103409637,0.103409637,0.438920885,0.438920885,0.438920885
383,23003.5,23000,23007,0.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0.711111111,0.711111111,0.711111111,0,0,0,0,0,0,0.127690007,0.127690007,0.127690007,0.21450881,0.21450881,0.21450881
384,23011.5,23008,23015,0.5,0.5,0.5,0.62745098,0.62745098,0.62745098,0,0,0,0.666666667,0.666666667,0.666666667,0.598130841,0.598130841,0.598130841,0,0,0,0.3208927,0.3208927,0.3208927,0.350495528,0.350495528,0.350495528
385,23019.5,23016,23023,0.96969697,0.96969697,0.96969697,0.561403509,0.561403509,0.561403509,0,0,0,0.984615385,0.984615385,0.984615385,0.566371681,0.566371681,0.566371681,0,0,0,0.181832682,0.181832682,0.181832682,0.480980601,0.480980601,0.480980601
386,23027.5,23024,23031,0.986666667,0.986666667,0.986666667,0.587064677,0.587064677,0.587064677,0,0,0,1,1,1,0.614583333,0.614583333,0.614583333,0,0,0,0.112419132,0.112419132,0.112419132,0.632052583,0.632052583,0.632052583
387,23035.5,23032,23039,0.984615385,0.984615385,0.984615385,0.548387097,0.548387097,0.548387097,0,0,0,0.992125984,0.992125984,0.992125984,0.6875,0.6875,0.6875,0,0,0,0.13658741,0.13658741,0.13658741,0.637247966,0.637247966,0.637247966
388,23043.5,23040,23047,0.876712329,0.876712329,0.876712329,0.914285714,0.914285714,0.914285714,0,0,0,0.96969697,0.96969697,0.96969697,0.941176471,0.941176471,0.941176471,0,0,0,0.222740706,0.222740706,0.222740706,0.488695206,0.488695206,0.488695206
389,23051.5,23048,23055,0.984615385,0.984615385,0.984615385,0.368421053,0.368421053,0.368421053,0,0,0,1,1,1,0.341463415,0.341463415,0.341463415,0,0,0,0.476020893,0.476020893,0.476020893,0.431596509,0.431596509,0.431596509
390,23059.5,23056,23063,0.111111111,0.111111111,0.111111111,0.756756757,0.756756757,0.756756757,0,0,0,0.137931034,0.137931034,0.137931034,0.861538462,0.861538462,0.861538462,0,0,0,0.35488842,0.35488842,0.35488842,0.246599327,0.246599327,0.246599327
391,23067.5,23064,23071,0.533333333,0.533333333,0.533333333,0.914285714,0.914285714,0.914285714,0,0,0,0.589473684,0.589473684,0.589473684,0.96969697,0.96969697,0.96969697,0,0,0,0.164651521,0.164651521,0.164651521,0.443501216,0.443501216,0.443501216
392,23075.5,23072,23079,0.719101124,0.719101124,0.719101124,0.941176471,0.941176471,0.941176471,0,0,0,0.744186047,0.744186047,0.744186047,0.96969697,0.96969697,0.96969697,0,0,0,0.057395143,0.057395143,0.057395143,0.429054726,0.429054726,0.429054726
393,23083.5,23080,23087,0.927536232,0.927536232,0.927536232,0.909090909,0.909090909,0.909090909,0,0,0,0.984615385,0.984615385,0.984615385,0.980392157,0.980392157,0.980392157,0,0,0,0.159563173,0.159563173,0.159563173,0.423128968,0.423128968,0.423128968
394,23091.5,23088,23095,0.941176471,0.941176471,0.941176471,0.75,0.75,0.75,0,0,0,0.96969697,0.96969697,0.96969697,0.711111111,0.711111111,0.711111111,0,0,0,0.729847495,0.729847495,0.729847495,0.249187935,0.249187935,0.249187935
395,23099.5,23096,23103,0.6,0.6,0.6,0.888888889,0.888888889,0.888888889,0,0,0,0.444444444,0.444444444,0.444444444,0.888888889,0.888888889,0.888888889,0,0,0,0.474695668,0.474695668,0.474695668,0.478826562,0.478826562,0.478826562
396,23107.5,23104,23111,0.633663366,0.633663366,0.633663366,0.853333333,0.853333333,0.853333333,0,0,0,0.673684211,0.673684211,0.673684211,0.820512821,0.820512821,0.820512821,0,0,0,0.242031614,0.242031614,0.242031614,0.580380419,0.580380419,0.580380419
397,23115.5,23112,23119,0.659793814,0.659793814,0.659793814,0.765432099,0.765432099,0.765432099,0,0,0,0.653061224,0.653061224,0.653061224,0.826666667,0.826666667,0.826666667,0,0,0,0.077757856,0.077757856,0.077757856,0.553107136,0.553107136,0.553107136
398,23123.5,23120,23127,0.653061224,0.653061224,0.653061224,0,0,0,0,0,0,0.659793814,0.659793814,0.659793814,0,0,0,0,0,0,0.077799726,0.077799726,0.077799726,0.368217863,0.368217863,0.368217863
399,23131.5,23128,23135,0.56,0.56,0.56,0.588235294,0.588235294,0.588235294,0,0,0,0.518518519,0.518518519,0.518518519,0.666666667,0.666666667,0.666666667,0,0,0,0.08856902,0.08856902,0.08856902,0.1773596,0.1773596,0.1773596
400,23139.5,23136,23143,0.965517241,0.965517241,0.965517241,0.727272727,0.727272727,0.727272727,0,0,0,1,1,1,0.790123457,0.790123457,0.790123457,0,0,0,0.045292014,0.045292014,0.045292014,0.394497269,0.394497269,0.394497269
401,23147.5,23144,23151,0.901408451,0.901408451,0.901408451,0.679738562,0.679738562,0.679738562,0,0,0,0.914285714,0.914285714,0.914285714,0.737588652,0.737588652,0.737588652,0,0,0,0.053013735,0.053013735,0.053013735,0.482333686,0.482333686,0.482333686
402,23155.5,23152,23159,0.867924528,0.867924528,0.867924528,0.736196319,0.736196319,0.736196319,0,0,0,0.910891089,0.910891089,0.910891089,0.813793103,0.813793103,0.813793103,0,0,0,0.071857852,0.071857852,0.071857852,0.711944751,0.711944751,0.711944751
403,23163.5,23160,23167,0.968421053,0.968421053,0.968421053,0.32,0.32,0.32,0,0,0,1,1,1,0.345945946,0.345945946,0.345945946,0,0,0,0.109930716,0.109930716,0.109930716,0.557171774,0.557171774,0.557171774
404,23171.5,23168,23175,0.901408451,0.901408451,0.901408451,0.157575758,0.157575758,0.157575758,0,0,0,1,1,1,0.16,0.16,0.16,0,0,0,0.289720305,0.289720305,0.289720305,0.479782904,0.479782904,0.479782904
405,23179.5,23176,23183,0.430379747,0.430379747,0.430379747,0.172839506,0.172839506,0.172839506,0,0,0,0.53125,0.53125,0.53125,0.197368421,0.197368421,0.197368421,0,0,0,0.20978121,0.20978121,0.20978121,0.124196434,0.124196434,0.124196434
