validation_step,sso01-adamw-lr5e-5-base.lin1-2w1boplw - _step,sso01-adamw-lr5e-5-base.lin1-2w1boplw - _step__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - _step__MAX,Eii,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-Eii__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-Eii__MAX,iEE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEE__MAX,iEi,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEi__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEi__MAX,EEi,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEi__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEi__MAX,iiE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iiE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iiE__MAX,EiE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EiE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EiE__MAX,iii,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iii__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iii__MAX,EEE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEE__MAX
2022,95953.5,95950,95957,1,1,1,0.705882353,0.705882353,0.705882353,0,0,0,0.983050847,0.983050847,0.983050847,0.75,0.75,0.75,0,0,0,0.998825247,0.998825247,0.998825247,0.993125573,0.993125573,0.993125573
2023,95961.5,95958,95965,0,0,0,0.888888889,0.888888889,0.888888889,0,0,0,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0.99925501,0.99925501,0.99925501,0.999291032,0.999291032,0.999291032
2024,95969.5,95966,95973,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,1,1,1,0,0,0,0.999951702,0.999951702,0.999951702,1,1,1
2025,95977.5,95974,95981,1,1,1,0.84375,0.84375,0.84375,0,0,0,1,1,1,0.915254237,0.915254237,0.915254237,0,0,0,0.999566161,0.999566161,0.999566161,0.999312951,0.999312951,0.999312951
2026,95985.5,95982,95989,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.999962529,0.999962529,0.999962529,0.993260757,0.993260757,0.993260757
2027,95993.5,95990,95997,0.333333333,0.333333333,0.333333333,0.983606557,0.983606557,0.983606557,0,0,0,0.352941176,0.352941176,0.352941176,0.967741935,0.967741935,0.967741935,0,0,0,0.999366554,0.999366554,0.999366554,0.996064929,0.996064929,0.996064929
2028,96001.5,95998,96005,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,0.999547642,0.999547642,0.999547642,0.999503722,0.999503722,0.999503722
2029,96009.5,96006,96013,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,1,1,1,0,0,0,0.999917756,0.999917756,0.999917756,1,1,1
2030,96017.5,96014,96021,1,1,1,0.411764706,0.411764706,0.411764706,0,0,0,0.981132075,0.981132075,0.981132075,0.5,0.5,0.5,0,0,0,0.999162771,0.999162771,0.999162771,0.990806409,0.990806409,0.990806409
2031,96025.5,96022,96029,0.619047619,0.619047619,0.619047619,0.771084337,0.771084337,0.771084337,0,0,0,0.742857143,0.742857143,0.742857143,0.771084337,0.771084337,0.771084337,0,0,0,0.996207137,0.996207137,0.996207137,0.994053972,0.994053972,0.994053972
2032,96033.5,96030,96037,0.927536232,0.927536232,0.927536232,0.96969697,0.96969697,0.96969697,0,0,0,0.955223881,0.955223881,0.955223881,0.96969697,0.96969697,0.96969697,0,0,0,0.999497066,0.999497066,0.999497066,1,1,1
2033,96041.5,96038,96045,1,1,1,0.727272727,0.727272727,0.727272727,0,0,0,1,1,1,0.816326531,0.816326531,0.816326531,0,0,0,0.999552755,0.999552755,0.999552755,0.996800205,0.996800205,0.996800205
2034,96049.5,96046,96053,0.980392157,0.980392157,0.980392157,0.76,0.76,0.76,0,0,0,0.979591837,0.979591837,0.979591837,0.745098039,0.745098039,0.745098039,0,0,0,0.998969992,0.998969992,0.998969992,0.996679746,0.996679746,0.996679746
2035,96057.5,96054,96061,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.999962796,0.999962796,0.999962796,1,1,1
2036,96065.5,96062,96069,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,0.999739515,0.999739515,0.999739515,1,1,1
2037,96073.5,96070,96077,1,1,1,0.782608696,0.782608696,0.782608696,0,0,0,1,1,1,0.844444444,0.844444444,0.844444444,0,0,0,0.999594567,0.999594567,0.999594567,0.995490808,0.995490808,0.995490808
2038,96081.5,96078,96085,0.87804878,0.87804878,0.87804878,0.955223881,0.955223881,0.955223881,0,0,0,0.87804878,0.87804878,0.87804878,1,1,1,0,0,0,0.999681402,0.999681402,0.999681402,0.999043324,0.999043324,0.999043324
2039,96089.5,96086,96093,0.876712329,0.876712329,0.876712329,1,1,1,0,0,0,0.888888889,0.888888889,0.888888889,0.984615385,0.984615385,0.984615385,0,0,0,0.99925932,0.99925932,0.99925932,1,1,1
2040,96097.5,96094,96101,0.927536232,0.927536232,0.927536232,0.875,0.875,0.875,0,0,0,0.927536232,0.927536232,0.927536232,0.893617021,0.893617021,0.893617021,0,0,0,0.998434678,0.998434678,0.998434678,0.994660972,0.994660972,0.994660972
2041,96105.5,96102,96109,0.976744186,0.976744186,0.976744186,0.709677419,0.709677419,0.709677419,0,0,0,0.952380952,0.952380952,0.952380952,0.916666667,0.916666667,0.916666667,0,0,0,0.998542982,0.998542982,0.998542982,0.977089783,0.977089783,0.977089783
2042,96113.5,96110,96117,0.769230769,0.769230769,0.769230769,0.955223881,0.955223881,0.955223881,0,0,0,0.714285714,0.714285714,0.714285714,0.914285714,0.914285714,0.914285714,0,0,0,0.999052731,0.999052731,0.999052731,0.998588767,0.998588767,0.998588767
2043,96121.5,96118,96125,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,0.997665634,0.997665634,0.997665634,0.995571704,0.995571704,0.995571704
2044,96129.5,96126,96133,1,1,1,0.811594203,0.811594203,0.811594203,0,0,0,1,1,1,0.9,0.9,0.9,0,0,0,0.999451083,0.999451083,0.999451083,0.99862069,0.99862069,0.99862069
2045,96137.5,96134,96141,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.999652705,0.999652705,0.999652705,0.987472767,0.987472767,0.987472767
2046,96145.5,96142,96149,0.6,0.6,0.6,0.96969697,0.96969697,0.96969697,0,0,0,0.75,0.75,0.75,0.984615385,0.984615385,0.984615385,0,0,0,0.999774555,0.999774555,0.999774555,0.999149226,0.999149226,0.999149226
2047,96153.5,96150,96157,1,1,1,0.831168831,0.831168831,0.831168831,0,0,0,1,1,1,0.842105263,0.842105263,0.842105263,0,0,0,0.99859353,0.99859353,0.99859353,0.999271365,0.999271365,0.999271365
2048,96161.5,96158,96165,0.986666667,0.986666667,0.986666667,0.983333333,0.983333333,0.983333333,0,0,0,0.986666667,0.986666667,0.986666667,0.967213115,0.967213115,0.967213115,0,0,0,0.99646762,0.99646762,0.99646762,0.995906473,0.995906473,0.995906473
2049,96169.5,96166,96173,1,1,1,0.883116883,0.883116883,0.883116883,0,0,0,1,1,1,0.904109589,0.904109589,0.904109589,0,0,0,0.999437444,0.999437444,0.999437444,0.998478562,0.998478562,0.998478562
2050,96177.5,96174,96181,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,0.99986868,0.99986868,0.99986868,1,1,1
2051,96185.5,96182,96189,1,1,1,0.466666667,0.466666667,0.466666667,0,0,0,1,1,1,0.538461538,0.538461538,0.538461538,0,0,0,0.999805152,0.999805152,0.999805152,0.99602649,0.99602649,0.99602649
2052,96193.5,96190,96197,0.615384615,0.615384615,0.615384615,0.98245614,0.98245614,0.98245614,0,0,0,0.615384615,0.615384615,0.615384615,0.98245614,0.98245614,0.98245614,0,0,0,0.999582696,0.999582696,0.999582696,0.99465812,0.99465812,0.99465812
2053,96201.5,96198,96205,0.965517241,0.965517241,0.965517241,1,1,1,0,0,0,0.949152542,0.949152542,0.949152542,1,1,1,0,0,0,0.99983213,0.99983213,0.99983213,0.999649819,0.999649819,0.999649819
2054,96209.5,96206,96213,0.96969697,0.96969697,0.96969697,1,1,1,0,0,0,0.96969697,0.96969697,0.96969697,0.984615385,0.984615385,0.984615385,0,0,0,0.999789376,0.999789376,0.999789376,1,1,1
2055,96217.5,96214,96221,1,1,1,0.980392157,0.980392157,0.980392157,0,0,0,1,1,1,0.980392157,0.980392157,0.980392157,0,0,0,1,1,1,0.999758221,0.999758221,0.999758221
2056,96225.5,96222,96229,0.96969697,0.96969697,0.96969697,0.833333333,0.833333333,0.833333333,0,0,0,0.96969697,0.96969697,0.96969697,0.864864865,0.864864865,0.864864865,0,0,0,0.999966814,0.999966814,0.999966814,0.994087838,0.994087838,0.994087838
2057,96233.5,96230,96237,0.5,0.5,0.5,1,1,1,0,0,0,0.421052632,0.421052632,0.421052632,1,1,1,0,0,0,0.999473535,0.999473535,0.999473535,0.99614792,0.99614792,0.99614792
2058,96241.5,96238,96245,0.680851064,0.680851064,0.680851064,1,1,1,0,0,0,0.711111111,0.711111111,0.711111111,0.984615385,0.984615385,0.984615385,0,0,0,0.997191426,0.997191426,0.997191426,1,1,1
2059,96249.5,96246,96253,0.719101124,0.719101124,0.719101124,0.885714286,0.885714286,0.885714286,0,0,0,0.888888889,0.888888889,0.888888889,0.96875,0.96875,0.96875,0,0,0,0.998130105,0.998130105,0.998130105,0.99958413,0.99958413,0.99958413
2060,96257.5,96254,96261,0.810126582,0.810126582,0.810126582,0,0,0,0,0,0,0.820512821,0.820512821,0.820512821,0,0,0,0,0,0,0.998015085,0.998015085,0.998015085,0.989184692,0.989184692,0.989184692
2061,96265.5,96262,96269,0.608695652,0.608695652,0.608695652,0.925925926,0.925925926,0.925925926,0,0,0,0.608695652,0.608695652,0.608695652,0.943396226,0.943396226,0.943396226,0,0,0,0.999354861,0.999354861,0.999354861,0.996706192,0.996706192,0.996706192
2062,96273.5,96270,96277,0.949152542,0.949152542,0.949152542,0.955223881,0.955223881,0.955223881,0,0,0,0.708860759,0.708860759,0.708860759,0.955223881,0.955223881,0.955223881,0,0,0,0.999756038,0.999756038,0.999756038,0.996655518,0.996655518,0.996655518
2063,96281.5,96278,96285,0.955223881,0.955223881,0.955223881,0.99047619,0.99047619,0.99047619,0,0,0,0.646464646,0.646464646,0.646464646,0.99047619,0.99047619,0.99047619,0,0,0,0.996059113,0.996059113,0.996059113,0.987517616,0.987517616,0.987517616
2064,96289.5,96286,96293,0.94,0.94,0.94,1,1,1,0,0,0,0.746031746,0.746031746,0.746031746,0.983333333,0.983333333,0.983333333,0,0,0,0.999118943,0.999118943,0.999118943,0.997301797,0.997301797,0.997301797
2065,96297.5,96294,96301,1,1,1,0.719101124,0.719101124,0.719101124,0,0,0,0.968421053,0.968421053,0.968421053,0.659793814,0.659793814,0.659793814,0,0,0,0.997352941,0.997352941,0.997352941,0.99907306,0.99907306,0.99907306
2066,96305.5,96302,96309,1,1,1,0.490566038,0.490566038,0.490566038,0,0,0,1,1,1,0.705882353,0.705882353,0.705882353,0,0,0,0.999702621,0.999702621,0.999702621,0.99572361,0.99572361,0.99572361
2067,96313.5,96310,96317,0.971428571,0.971428571,0.971428571,0.736842105,0.736842105,0.736842105,0,0,0,1,1,1,0.789473684,0.789473684,0.789473684,0,0,0,0.999673203,0.999673203,0.999673203,0.989973615,0.989973615,0.989973615
2068,96321.5,96318,96325,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.999683919,0.999683919,0.999683919,0.999436778,0.999436778,0.999436778
2069,96329.5,96326,96333,0.984615385,0.984615385,0.984615385,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.999799639,0.999799639,0.999799639,1,1,1
2070,96337.5,96334,96341,0.941176471,0.941176471,0.941176471,0.904761905,0.904761905,0.904761905,0,0,0,0.941176471,0.941176471,0.941176471,0.904761905,0.904761905,0.904761905,0,0,0,0.999615089,0.999615089,0.999615089,0.998447205,0.998447205,0.998447205
2071,96345.5,96342,96349,0.689655172,0.689655172,0.689655172,1,1,1,0,0,0,0.606060606,0.606060606,0.606060606,1,1,1,0,0,0,0.997981204,0.997981204,0.997981204,0.987186332,0.987186332,0.987186332
2072,96353.5,96350,96357,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0,0,0,0.984615385,0.984615385,0.984615385,0.96969697,0.96969697,0.96969697,0,0,0,0.999801674,0.999801674,0.999801674,1,1,1
2073,96361.5,96358,96365,1,1,1,1,1,1,0,0,0,1,1,1,0.980769231,0.980769231,0.980769231,0,0,0,0.999872487,0.999872487,0.999872487,0.999658275,0.999658275,0.999658275
2074,96369.5,96366,96373,0.96969697,0.96969697,0.96969697,0.967741935,0.967741935,0.967741935,0,0,0,0.96969697,0.96969697,0.96969697,0.977777778,0.977777778,0.977777778,0,0,0,0.999314941,0.999314941,0.999314941,0.998893533,0.998893533,0.998893533
2075,96377.5,96374,96381,0.666666667,0.666666667,0.666666667,0.96969697,0.96969697,0.96969697,0,0,0,0.352941176,0.352941176,0.352941176,0.955223881,0.955223881,0.955223881,0,0,0,0.998750729,0.998750729,0.998750729,0.999609261,0.999609261,0.999609261
2076,96385.5,96382,96389,1,1,1,0.984126984,0.984126984,0.984126984,0,0,0,1,1,1,1,1,1,0,0,0,0.99594485,0.99594485,0.99594485,0.999238551,0.999238551,0.999238551
2077,96393.5,96390,96397,1,1,1,0.615384615,0.615384615,0.615384615,0,0,0,1,1,1,0.695652174,0.695652174,0.695652174,0,0,0,0.99979158,0.99979158,0.99979158,0.995414081,0.995414081,0.995414081
2078,96401.5,96398,96405,1,1,1,1,1,1,0,0,0,0.958333333,0.958333333,0.958333333,1,1,1,0,0,0,0.999675477,0.999675477,0.999675477,0.997652081,0.997652081,0.997652081
2079,96409.5,96406,96413,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
2080,96417.5,96414,96421,0.984615385,0.984615385,0.984615385,0.962962963,0.962962963,0.962962963,0,0,0,0.984615385,0.984615385,0.984615385,0.909090909,0.909090909,0.909090909,0,0,0,0.999305885,0.999305885,0.999305885,0.996420048,0.996420048,0.996420048
2081,96425.5,96422,96429,1,1,1,0.923076923,0.923076923,0.923076923,0,0,0,1,1,1,0.923076923,0.923076923,0.923076923,0,0,0,0.999668852,0.999668852,0.999668852,0.996515679,0.996515679,0.996515679
2082,96433.5,96430,96437,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,0.999643951,0.999643951,0.999643951,0.998835313,0.998835313,0.998835313
2083,96441.5,96438,96445,0.941176471,0.941176471,0.941176471,0.96969697,0.96969697,0.96969697,0,0,0,0.955223881,0.955223881,0.955223881,0.941176471,0.941176471,0.941176471,0,0,0,0.998609973,0.998609973,0.998609973,0.993973111,0.993973111,0.993973111
2084,96449.5,96446,96453,1,1,1,0.721311475,0.721311475,0.721311475,0,0,0,1,1,1,0.733333333,0.733333333,0.733333333,0,0,0,0.999158485,0.999158485,0.999158485,0.99560837,0.99560837,0.99560837
2085,96457.5,96454,96461,0.842105263,0.842105263,0.842105263,0.825396825,0.825396825,0.825396825,0,0,0,0.761904762,0.761904762,0.761904762,0.712328767,0.712328767,0.712328767,0,0,0,0.998319106,0.998319106,0.998319106,0.987037926,0.987037926,0.987037926
2086,96465.5,96462,96469,0.984615385,0.984615385,0.984615385,0.927536232,0.927536232,0.927536232,0,0,0,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,0.999653428,0.999653428,0.999653428,1,1,1
2087,96473.5,96470,96477,0.96969697,0.96969697,0.96969697,0.984615385,0.984615385,0.984615385,0,0,0,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.9998614,0.9998614,0.9998614,1,1,1
2088,96481.5,96478,96485,1,1,1,0.93877551,0.93877551,0.93877551,0,0,0,1,1,1,0.958333333,0.958333333,0.958333333,0,0,0,0.999179319,0.999179319,0.999179319,0.991485336,0.991485336,0.991485336
2089,96489.5,96486,96493,0.6,0.6,0.6,0.983050847,0.983050847,0.983050847,0,0,0,0.666666667,0.666666667,0.666666667,0.983050847,0.983050847,0.983050847,0,0,0,0.999756361,0.999756361,0.999756361,0.996818664,0.996818664,0.996818664
2090,96497.5,96494,96501,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,0.999062473,0.999062473,0.999062473,0.998652896,0.998652896,0.998652896
2091,96505.5,96502,96509,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,0.999914843,0.999914843,0.999914843,1,1,1
2092,96513.5,96510,96517,1,1,1,0.636363636,0.636363636,0.636363636,0,0,0,1,1,1,0.777777778,0.777777778,0.777777778,0,0,0,0.999048601,0.999048601,0.999048601,0.993338884,0.993338884,0.993338884
2093,96521.5,96518,96525,1,1,1,0.954545455,0.954545455,0.954545455,0,0,0,1,1,1,0.976744186,0.976744186,0.976744186,0,0,0,1,1,1,0.998674326,0.998674326,0.998674326
2094,96529.5,96526,96533,0.941176471,0.941176471,0.941176471,1,1,1,0,0,0,0.941176471,0.941176471,0.941176471,1,1,1,0,0,0,1,1,1,0.999478624,0.999478624,0.999478624
2095,96537.5,96534,96541,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0,0,0,0.984615385,0.984615385,0.984615385,0.96969697,0.96969697,0.96969697,0,0,0,0.999785325,0.999785325,0.999785325,1,1,1
2096,96545.5,96542,96549,0.984615385,0.984615385,0.984615385,0.846153846,0.846153846,0.846153846,0,0,0,1,1,1,0.933333333,0.933333333,0.933333333,0,0,0,1,1,1,0.998591219,0.998591219,0.998591219
2097,96553.5,96550,96557,0.96969697,0.96969697,0.96969697,0.941176471,0.941176471,0.941176471,0,0,0,0.96969697,0.96969697,0.96969697,0.888888889,0.888888889,0.888888889,0,0,0,0.999761751,0.999761751,0.999761751,0.998398975,0.998398975,0.998398975
2098,96561.5,96558,96565,0.903225806,0.903225806,0.903225806,0.927536232,0.927536232,0.927536232,0,0,0,0.918032787,0.918032787,0.918032787,0.927536232,0.927536232,0.927536232,0,0,0,0.998683423,0.998683423,0.998683423,0.997812415,0.997812415,0.997812415
2099,96569.5,96566,96573,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
2100,96577.5,96574,96581,1,1,1,0.789473684,0.789473684,0.789473684,0,0,0,1,1,1,0.909090909,0.909090909,0.909090909,0,0,0,0.99965773,0.99965773,0.99965773,0.997396681,0.997396681,0.997396681
2101,96585.5,96582,96589,1,1,1,0.95,0.95,0.95,0,0,0,0.962962963,0.962962963,0.962962963,0.926829268,0.926829268,0.926829268,0,0,0,0.999611927,0.999611927,0.999611927,0.996212121,0.996212121,0.996212121
2102,96593.5,96590,96597,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.999010613,0.999010613,0.999010613,0.997466381,0.997466381,0.997466381
2103,96601.5,96598,96605,0,0,0,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,0.96969697,0.96969697,0.96969697,0,0,0,0.998945518,0.998945518,0.998945518,0.999857934,0.999857934,0.999857934
2104,96609.5,96606,96613,0.909090909,0.909090909,0.909090909,0.8,0.8,0.8,0,0,0,0.681818182,0.681818182,0.681818182,0.8,0.8,0.8,0,0,0,0.994965675,0.994965675,0.994965675,0.99861377,0.99861377,0.99861377
2105,96617.5,96614,96621,1,1,1,0,0,0,0,0,0,0.842105263,0.842105263,0.842105263,0,0,0,0,0,0,0.999759615,0.999759615,0.999759615,0.999131262,0.999131262,0.999131262
2106,96625.5,96622,96629,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,0.864864865,0.864864865,0.864864865,0,0,0,0,0,0,0.999949431,0.999949431,0.999949431,0.999057049,0.999057049,0.999057049
2107,96633.5,96630,96637,1,1,1,0.727272727,0.727272727,0.727272727,0,0,0,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,0.999798455,0.999798455,0.999798455,0.996347699,0.996347699,0.996347699
2108,96641.5,96638,96645,0,0,0,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,0.888888889,0.888888889,0.888888889,0,0,0,1,1,1,0.997975253,0.997975253,0.997975253
2109,96649.5,96646,96653,0,0,0,1,1,1,0,0,0,0,0,0,0.831168831,0.831168831,0.831168831,0,0,0,0.998555243,0.998555243,0.998555243,0.998344713,0.998344713,0.998344713
2110,96657.5,96654,96661,0.823529412,0.823529412,0.823529412,0.909090909,0.909090909,0.909090909,0,0,0,0.666666667,0.666666667,0.666666667,0.877192982,0.877192982,0.877192982,0,0,0,0.998982016,0.998982016,0.998982016,0.998773733,0.998773733,0.998773733
2111,96665.5,96662,96669,0.965517241,0.965517241,0.965517241,0.615384615,0.615384615,0.615384615,0,0,0,0.965517241,0.965517241,0.965517241,0.888888889,0.888888889,0.888888889,0,0,0,0.999479654,0.999479654,0.999479654,0.994829932,0.994829932,0.994829932
2112,96673.5,96670,96677,0.586206897,0.586206897,0.586206897,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.998467989,0.998467989,0.998467989,0.998161765,0.998161765,0.998161765
2113,96681.5,96678,96685,0.752941176,0.752941176,0.752941176,1,1,1,0,0,0,0.744186047,0.744186047,0.744186047,1,1,1,0,0,0,0.997982633,0.997982633,0.997982633,0.999685502,0.999685502,0.999685502
2114,96689.5,96686,96693,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,0.999562133,0.999562133,0.999562133,0.999895145,0.999895145,0.999895145
2115,96697.5,96694,96701,0.96969697,0.96969697,0.96969697,0.5625,0.5625,0.5625,0,0,0,0.96969697,0.96969697,0.96969697,0.666666667,0.666666667,0.666666667,0,0,0,0.997333333,0.997333333,0.997333333,0.990988531,0.990988531,0.990988531
2116,96705.5,96702,96709,0.5,0.5,0.5,0.875,0.875,0.875,0,0,0,0.470588235,0.470588235,0.470588235,0.875,0.875,0.875,0,0,0,0.999261629,0.999261629,0.999261629,0.994056464,0.994056464,0.994056464
2117,96713.5,96710,96717,0.666666667,0.666666667,0.666666667,0.96969697,0.96969697,0.96969697,0,0,0,0.333333333,0.333333333,0.333333333,0.927536232,0.927536232,0.927536232,0,0,0,0.999490691,0.999490691,0.999490691,0.999797639,0.999797639,0.999797639
2118,96721.5,96718,96725,0.914285714,0.914285714,0.914285714,0.96969697,0.96969697,0.96969697,0,0,0,0.984615385,0.984615385,0.984615385,0.941176471,0.941176471,0.941176471,0,0,0,0.998083679,0.998083679,0.998083679,0.99944576,0.99944576,0.99944576
2119,96729.5,96726,96733,0.984615385,0.984615385,0.984615385,0.444444444,0.444444444,0.444444444,0,0,0,1,1,1,0.631578947,0.631578947,0.631578947,0,0,0,0.999404644,0.999404644,0.999404644,0.998847129,0.998847129,0.998847129
2120,96737.5,96734,96741,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.998748896,0.998748896,0.998748896,0.99190969,0.99190969,0.99190969
2121,96745.5,96742,96749,0.912280702,0.912280702,0.912280702,0.914285714,0.914285714,0.914285714,0,0,0,0.838709677,0.838709677,0.838709677,0.914285714,0.914285714,0.914285714,0,0,0,0.998557676,0.998557676,0.998557676,0.989875389,0.989875389,0.989875389
2122,96753.5,96750,96757,0.955223881,0.955223881,0.955223881,1,1,1,0,0,0,0.96969697,0.96969697,0.96969697,1,1,1,0,0,0,0.999831599,0.999831599,0.999831599,1,1,1
2123,96761.5,96758,96765,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
2124,96769.5,96766,96773,0.941176471,0.941176471,0.941176471,0.933333333,0.933333333,0.933333333,0,0,0,0.941176471,0.941176471,0.941176471,0.964285714,0.964285714,0.964285714,0,0,0,0.997655295,0.997655295,0.997655295,0.968275862,0.968275862,0.968275862
2125,96777.5,96774,96781,0.857142857,0.857142857,0.857142857,0.927536232,0.927536232,0.927536232,0,0,0,0.818181818,0.818181818,0.818181818,0.927536232,0.927536232,0.927536232,0,0,0,0.999351467,0.999351467,0.999351467,0.998871514,0.998871514,0.998871514
2126,96785.5,96782,96789,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
2127,96793.5,96790,96797,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,0.999764982,0.999764982,0.999764982,1,1,1
2128,96801.5,96798,96805,0.984615385,0.984615385,0.984615385,0.368421053,0.368421053,0.368421053,0,0,0,0.984615385,0.984615385,0.984615385,0.424242424,0.424242424,0.424242424,0,0,0,0.999385594,0.999385594,0.999385594,0.990775681,0.990775681,0.990775681
2129,96809.5,96806,96813,0.117647059,0.117647059,0.117647059,0.952380952,0.952380952,0.952380952,0,0,0,0.25,0.25,0.25,0.9375,0.9375,0.9375,0,0,0,0.998730517,0.998730517,0.998730517,0.99634592,0.99634592,0.99634592
2130,96817.5,96814,96821,0,0,0,1,1,1,0,0,0,0,0,0,0.941176471,0.941176471,0.941176471,0,0,0,0.998594116,0.998594116,0.998594116,0.99924642,0.99924642,0.99924642
2131,96825.5,96822,96829,0,0,0,0.727272727,0.727272727,0.727272727,0,0,0,0,0,0,0.719101124,0.719101124,0.719101124,0,0,0,0.999065202,0.999065202,0.999065202,0.996775679,0.996775679,0.996775679
2132,96833.5,96830,96837,0.926829268,0.926829268,0.926829268,0.274509804,0.274509804,0.274509804,0,0,0,0.9,0.9,0.9,0.291666667,0.291666667,0.291666667,0,0,0,0.87090301,0.87090301,0.87090301,0.977086685,0.977086685,0.977086685
