validation_step,sso01-adamw-lr5e-5-base-291mo307 - _step,sso01-adamw-lr5e-5-base-291mo307 - _step__MIN,sso01-adamw-lr5e-5-base-291mo307 - _step__MAX,Eii,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MAX,iEE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MAX,iEi,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MAX,EEi,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MAX,iiE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MAX,EiE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MAX,iii,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MAX,EEE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MAX
2389,118835.5,118832,118839,0.962406015,0.962406015,0.962406015,0.469387755,0.469387755,0.469387755,0,0,0,0.948148148,0.948148148,0.948148148,0.715447154,0.715447154,0.715447154,0,0,0,0.996358699,0.996358699,0.996358699,0.990410095,0.990410095,0.990410095
2390,118843.5,118840,118847,0.953271028,0.953271028,0.953271028,0.595041322,0.595041322,0.595041322,0,0,0,0.918918919,0.918918919,0.918918919,0.557377049,0.557377049,0.557377049,0,0,0,0.990003946,0.990003946,0.990003946,0.992904447,0.992904447,0.992904447
2391,118851.5,118848,118855,0.99009901,0.99009901,0.99009901,0.842105263,0.842105263,0.842105263,0,0,0,0.98989899,0.98989899,0.98989899,0.820512821,0.820512821,0.820512821,0,0,0,0.997716895,0.997716895,0.997716895,0.997513763,0.997513763,0.997513763
2392,118859.5,118856,118863,1,1,1,0.595744681,0.595744681,0.595744681,0,0,0,1,1,1,0.684210526,0.684210526,0.684210526,0,0,0,0.999754982,0.999754982,0.999754982,0.996850989,0.996850989,0.996850989
2393,118867.5,118864,118871,0.705882353,0.705882353,0.705882353,0.875,0.875,0.875,0,0,0,0.772727273,0.772727273,0.772727273,0.933333333,0.933333333,0.933333333,0,0,0,0.999080218,0.999080218,0.999080218,0.993630573,0.993630573,0.993630573
2394,118875.5,118872,118879,0.75,0.75,0.75,0.955223881,0.955223881,0.955223881,0,0,0,0.634146341,0.634146341,0.634146341,0.914285714,0.914285714,0.914285714,0,0,0,0.998874361,0.998874361,0.998874361,0.997428204,0.997428204,0.997428204
2395,118883.5,118880,118887,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.999852107,0.999852107,0.999852107,1,1,1
2396,118891.5,118888,118895,1,1,1,0.709677419,0.709677419,0.709677419,0,0,0,0.984615385,0.984615385,0.984615385,0.814814815,0.814814815,0.814814815,0,0,0,0.999084734,0.999084734,0.999084734,0.996734273,0.996734273,0.996734273
2397,118899.5,118896,118903,0.835820896,0.835820896,0.835820896,0.307692308,0.307692308,0.307692308,0,0,0,0.903225806,0.903225806,0.903225806,0.571428571,0.571428571,0.571428571,0,0,0,0.999166377,0.999166377,0.999166377,0.993208367,0.993208367,0.993208367
2398,118907.5,118904,118911,0.918918919,0.918918919,0.918918919,1,1,1,0,0,0,0.829268293,0.829268293,0.829268293,1,1,1,0,0,0,0.999676736,0.999676736,0.999676736,0.997169606,0.997169606,0.997169606
2399,118915.5,118912,118919,0.96969697,0.96969697,0.96969697,1,1,1,0,0,0,0.96969697,0.96969697,0.96969697,1,1,1,0,0,0,0.999813509,0.999813509,0.999813509,0.999820435,0.999820435,0.999820435
2400,118923.5,118920,118927,0.810126582,0.810126582,0.810126582,0.864864865,0.864864865,0.864864865,0,0,0,0.703296703,0.703296703,0.703296703,0.876712329,0.876712329,0.876712329,0,0,0,0.997720052,0.997720052,0.997720052,1,1,1
2401,118931.5,118928,118935,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0,0,0,0.869565217,0.869565217,0.869565217,1,1,1,0,0,0,0.998819044,0.998819044,0.998819044,0.989096025,0.989096025,0.989096025
2402,118939.5,118936,118943,0.965517241,0.965517241,0.965517241,0.927536232,0.927536232,0.927536232,0,0,0,0.878787879,0.878787879,0.878787879,0.888888889,0.888888889,0.888888889,0,0,0,0.999177857,0.999177857,0.999177857,0.99765808,0.99765808,0.99765808
2403,118947.5,118944,118951,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,0.99984294,0.99984294,0.99984294,1,1,1
2404,118955.5,118952,118959,0.984615385,0.984615385,0.984615385,0.935483871,0.935483871,0.935483871,0,0,0,1,1,1,0.935483871,0.935483871,0.935483871,0,0,0,0.999726381,0.999726381,0.999726381,0.998530276,0.998530276,0.998530276
2405,118963.5,118960,118967,0.882352941,0.882352941,0.882352941,0.888888889,0.888888889,0.888888889,0,0,0,0.833333333,0.833333333,0.833333333,0.85,0.85,0.85,0,0,0,0.999076456,0.999076456,0.999076456,0.986213235,0.986213235,0.986213235
2406,118971.5,118968,118975,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,0.87804878,0.87804878,0.87804878,0.956521739,0.956521739,0.956521739,0,0,0,0.999441564,0.999441564,0.999441564,0.998640566,0.998640566,0.998640566
2407,118979.5,118976,118983,0.909090909,0.909090909,0.909090909,0.977099237,0.977099237,0.977099237,0,0,0,0.891089109,0.891089109,0.891089109,0.984615385,0.984615385,0.984615385,0,0,0,0.99748447,0.99748447,0.99748447,0.997165354,0.997165354,0.997165354
2408,118987.5,118984,118991,0.809815951,0.809815951,0.809815951,0.762886598,0.762886598,0.762886598,0,0,0,0.868421053,0.868421053,0.868421053,0.751269036,0.751269036,0.751269036,0,0,0,0.989733611,0.989733611,0.989733611,0.997592625,0.997592625,0.997592625
2409,118995.5,118992,118999,0.824858757,0.824858757,0.824858757,0.920863309,0.920863309,0.920863309,0,0,0,0.869047619,0.869047619,0.869047619,0.8,0.8,0.8,0,0,0,0.992836441,0.992836441,0.992836441,0.997301043,0.997301043,0.997301043
2410,119003.5,119000,119007,0.811188811,0.811188811,0.811188811,0.666666667,0.666666667,0.666666667,0,0,0,0.834532374,0.834532374,0.834532374,0.694736842,0.694736842,0.694736842,0,0,0,0.995373486,0.995373486,0.995373486,0.998330949,0.998330949,0.998330949
2411,119011.5,119008,119015,0.923076923,0.923076923,0.923076923,0.509803922,0.509803922,0.509803922,0,0,0,0.9375,0.9375,0.9375,0.541666667,0.541666667,0.541666667,0,0,0,0.997097598,0.997097598,0.997097598,0.984010485,0.984010485,0.984010485
2412,119019.5,119016,119023,0.727272727,0.727272727,0.727272727,1,1,1,0,0,0,0.470588235,0.470588235,0.470588235,1,1,1,0,0,0,0.998437202,0.998437202,0.998437202,0.99343895,0.99343895,0.99343895
2413,119027.5,119024,119031,0.914285714,0.914285714,0.914285714,0.984615385,0.984615385,0.984615385,0,0,0,0.941176471,0.941176471,0.941176471,0.955223881,0.955223881,0.955223881,0,0,0,0.999045238,0.999045238,0.999045238,0.999325301,0.999325301,0.999325301
2414,119035.5,119032,119039,1,1,1,0.733333333,0.733333333,0.733333333,0,0,0,1,1,1,0.830188679,0.830188679,0.830188679,0,0,0,0.998093887,0.998093887,0.998093887,0.994512195,0.994512195,0.994512195
2415,119043.5,119040,119047,0.84057971,0.84057971,0.84057971,0.5,0.5,0.5,0,0,0,0.966666667,0.966666667,0.966666667,0.666666667,0.666666667,0.666666667,0,0,0,0.998812069,0.998812069,0.998812069,0.989758837,0.989758837,0.989758837
2416,119051.5,119048,119055,0.952380952,0.952380952,0.952380952,0.876712329,0.876712329,0.876712329,0,0,0,0.785714286,0.785714286,0.785714286,0.864864865,0.864864865,0.864864865,0,0,0,0.995806583,0.995806583,0.995806583,0.982354011,0.982354011,0.982354011
2417,119059.5,119056,119063,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,0.999355255,0.999355255,0.999355255,0.999073952,0.999073952,0.999073952
2418,119067.5,119064,119071,0.955223881,0.955223881,0.955223881,0.984615385,0.984615385,0.984615385,0,0,0,0.96969697,0.96969697,0.96969697,0.96969697,0.96969697,0.96969697,0,0,0,0.998022838,0.998022838,0.998022838,0.99460029,0.99460029,0.99460029
2419,119075.5,119072,119079,0.955223881,0.955223881,0.955223881,0.292682927,0.292682927,0.292682927,0,0,0,0.96969697,0.96969697,0.96969697,0.454545455,0.454545455,0.454545455,0,0,0,0.997679646,0.997679646,0.997679646,0.983957219,0.983957219,0.983957219
2420,119083.5,119080,119087,0.947368421,0.947368421,0.947368421,0.953846154,0.953846154,0.953846154,0,0,0,0.972972973,0.972972973,0.972972973,0.953846154,0.953846154,0.953846154,0,0,0,0.999791536,0.999791536,0.999791536,0.997536272,0.997536272,0.997536272
2421,119091.5,119088,119095,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
2422,119099.5,119096,119103,0.888888889,0.888888889,0.888888889,1,1,1,0,0,0,0.914285714,0.914285714,0.914285714,1,1,1,0,0,0,0.999488641,0.999488641,0.999488641,1,1,1
2423,119107.5,119104,119111,0.980392157,0.980392157,0.980392157,0.578947368,0.578947368,0.578947368,0,0,0,0.961538462,0.961538462,0.961538462,0.648648649,0.648648649,0.648648649,0,0,0,0.998838251,0.998838251,0.998838251,0.980728051,0.980728051,0.980728051
2424,119115.5,119112,119119,0.680851064,0.680851064,0.680851064,0.984615385,0.984615385,0.984615385,0,0,0,0.666666667,0.666666667,0.666666667,0.96969697,0.96969697,0.96969697,0,0,0,0.999288358,0.999288358,0.999288358,0.995359629,0.995359629,0.995359629
2425,119123.5,119120,119127,0.955223881,0.955223881,0.955223881,0.927536232,0.927536232,0.927536232,0,0,0,0.96969697,0.96969697,0.96969697,0.927536232,0.927536232,0.927536232,0,0,0,0.999029489,0.999029489,0.999029489,0.99802832,0.99802832,0.99802832
2426,119131.5,119128,119135,0.914285714,0.914285714,0.914285714,0.875,0.875,0.875,0,0,0,0.984615385,0.984615385,0.984615385,0.965517241,0.965517241,0.965517241,0,0,0,0.99970344,0.99970344,0.99970344,0.997225818,0.997225818,0.997225818
2427,119139.5,119136,119143,0.975609756,0.975609756,0.975609756,0.685714286,0.685714286,0.685714286,0,0,0,0.95,0.95,0.95,0.75,0.75,0.75,0,0,0,0.999475994,0.999475994,0.999475994,0.989785495,0.989785495,0.989785495
2428,119147.5,119144,119151,0.857142857,0.857142857,0.857142857,1,1,1,0,0,0,0.711864407,0.711864407,0.711864407,1,1,1,0,0,0,0.999069551,0.999069551,0.999069551,0.997276853,0.997276853,0.997276853
2429,119155.5,119152,119159,0.876712329,0.876712329,0.876712329,0.96969697,0.96969697,0.96969697,0,0,0,0.888888889,0.888888889,0.888888889,0.927536232,0.927536232,0.927536232,0,0,0,0.997966653,0.997966653,0.997966653,0.996653797,0.996653797,0.996653797
2430,119163.5,119160,119167,0.984615385,0.984615385,0.984615385,0.827586207,0.827586207,0.827586207,0,0,0,0.984615385,0.984615385,0.984615385,0.923076923,0.923076923,0.923076923,0,0,0,0.999415045,0.999415045,0.999415045,0.998076069,0.998076069,0.998076069
2431,119171.5,119168,119175,0.833333333,0.833333333,0.833333333,0.981132075,0.981132075,0.981132075,0,0,0,0.769230769,0.769230769,0.769230769,1,1,1,0,0,0,0.999894392,0.999894392,0.999894392,0.998780785,0.998780785,0.998780785
2432,119179.5,119176,119183,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.945454545,0.945454545,0.945454545,0.955223881,0.955223881,0.955223881,0,0,0,0.999720306,0.999720306,0.999720306,0.999817318,0.999817318,0.999817318
2433,119187.5,119184,119191,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,0.984615385,0.984615385,0.984615385,0.955223881,0.955223881,0.955223881,0,0,0,0.99957879,0.99957879,0.99957879,1,1,1
2434,119195.5,119192,119199,1,1,1,0.4,0.4,0.4,0,0,0,1,1,1,0.48,0.48,0.48,0,0,0,0.999162959,0.999162959,0.999162959,0.99206431,0.99206431,0.99206431
2435,119203.5,119200,119207,0.881355932,0.881355932,0.881355932,0.52173913,0.52173913,0.52173913,0,0,0,0.928571429,0.928571429,0.928571429,0.666666667,0.666666667,0.666666667,0,0,0,0.997830361,0.997830361,0.997830361,0.983255191,0.983255191,0.983255191
2436,119211.5,119208,119215,0.740740741,0.740740741,0.740740741,1,1,1,0,0,0,0.625,0.625,0.625,1,1,1,0,0,0,0.998976907,0.998976907,0.998976907,0.99626352,0.99626352,0.99626352
2437,119219.5,119216,119223,0.914285714,0.914285714,0.914285714,0.96969697,0.96969697,0.96969697,0,0,0,0.914285714,0.914285714,0.914285714,1,1,1,0,0,0,0.99848376,0.99848376,0.99848376,0.996715928,0.996715928,0.996715928
2438,119227.5,119224,119231,0.955223881,0.955223881,0.955223881,0.864864865,0.864864865,0.864864865,0,0,0,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,0.999122317,0.999122317,0.999122317,0.999862957,0.999862957,0.999862957
2439,119235.5,119232,119239,0.933333333,0.933333333,0.933333333,0.380952381,0.380952381,0.380952381,0,0,0,1,1,1,0.592592593,0.592592593,0.592592593,0,0,0,0.997170306,0.997170306,0.997170306,0.971279373,0.971279373,0.971279373
2440,119243.5,119240,119247,0.685714286,0.685714286,0.685714286,0.876712329,0.876712329,0.876712329,0,0,0,0.75,0.75,0.75,0.955223881,0.955223881,0.955223881,0,0,0,0.998189499,0.998189499,0.998189499,0.997128863,0.997128863,0.997128863
2441,119251.5,119248,119255,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.955223881,0.955223881,0.955223881,1,1,1,0,0,0,0.999835931,0.999835931,0.999835931,1,1,1
2442,119259.5,119256,119263,0.96969697,0.96969697,0.96969697,0.892857143,0.892857143,0.892857143,0,0,0,0.984615385,0.984615385,0.984615385,0.941176471,0.941176471,0.941176471,0,0,0,0.99971814,0.99971814,0.99971814,0.99854632,0.99854632,0.99854632
2443,119267.5,119264,119271,1,1,1,0.571428571,0.571428571,0.571428571,0,0,0,0.976744186,0.976744186,0.976744186,0.695652174,0.695652174,0.695652174,0,0,0,0.997211378,0.997211378,0.997211378,0.968559838,0.968559838,0.968559838
2444,119275.5,119272,119279,0.96969697,0.96969697,0.96969697,0.986666667,0.986666667,0.986666667,0,0,0,0.96969697,0.96969697,0.96969697,0.986666667,0.986666667,0.986666667,0,0,0,0.997879859,0.997879859,0.997879859,0.978433598,0.978433598,0.978433598
2445,119283.5,119280,119287,0.876712329,0.876712329,0.876712329,1,1,1,0,0,0,0.842105263,0.842105263,0.842105263,0.992248062,0.992248062,0.992248062,0,0,0,0.999518494,0.999518494,0.999518494,0.996698264,0.996698264,0.996698264
2446,119291.5,119288,119295,0.901408451,0.901408451,0.901408451,0.952380952,0.952380952,0.952380952,0,0,0,0.888888889,0.888888889,0.888888889,0.96,0.96,0.96,0,0,0,0.997511612,0.997511612,0.997511612,0.998811293,0.998811293,0.998811293
2447,119299.5,119296,119303,1,1,1,0.814814815,0.814814815,0.814814815,0,0,0,0.913043478,0.913043478,0.913043478,0.936170213,0.936170213,0.936170213,0,0,0,0.99371947,0.99371947,0.99371947,0.998166099,0.998166099,0.998166099
2448,119307.5,119304,119311,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.999575588,0.999575588,0.999575588,0.997436518,0.997436518,0.997436518
2449,119315.5,119312,119319,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.999954941,0.999954941,0.999954941,0.99727944,0.99727944,0.99727944
2450,119323.5,119320,119327,0.893617021,0.893617021,0.893617021,0.952380952,0.952380952,0.952380952,0,0,0,0.954545455,0.954545455,0.954545455,1,1,1,0,0,0,0.999801048,0.999801048,0.999801048,0.998296422,0.998296422,0.998296422
2451,119331.5,119328,119335,0,0,0,0.955223881,0.955223881,0.955223881,0,0,0,0,0,0,0.984615385,0.984615385,0.984615385,0,0,0,0.999593496,0.999593496,0.999593496,0.999366848,0.999366848,0.999366848
2452,119339.5,119336,119343,0.950819672,0.950819672,0.950819672,0.984615385,0.984615385,0.984615385,0,0,0,0.952380952,0.952380952,0.952380952,0.984615385,0.984615385,0.984615385,0,0,0,0.999506335,0.999506335,0.999506335,0.999788061,0.999788061,0.999788061
2453,119347.5,119344,119351,0.96969697,0.96969697,0.96969697,0.848484848,0.848484848,0.848484848,0,0,0,0.96969697,0.96969697,0.96969697,0.848484848,0.848484848,0.848484848,0,0,0,0.999395505,0.999395505,0.999395505,0.999083151,0.999083151,0.999083151
2454,119355.5,119352,119359,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.997779423,0.997779423,0.997779423,0.990906857,0.990906857,0.990906857
2455,119363.5,119360,119367,1,1,1,0.862068966,0.862068966,0.862068966,0,0,0,1,1,1,0.735294118,0.735294118,0.735294118,0,0,0,0.999077585,0.999077585,0.999077585,0.983514774,0.983514774,0.983514774
2456,119371.5,119368,119375,0.869565217,0.869565217,0.869565217,1,1,1,0,0,0,0.869565217,0.869565217,0.869565217,0.727272727,0.727272727,0.727272727,0,0,0,0.972461274,0.972461274,0.972461274,0.956019617,0.956019617,0.956019617
2457,119379.5,119376,119383,0.955223881,0.955223881,0.955223881,1,1,1,0,0,0,0.853333333,0.853333333,0.853333333,0.666666667,0.666666667,0.666666667,0,0,0,0.965418973,0.965418973,0.965418973,0.953942233,0.953942233,0.953942233
2458,119387.5,119384,119391,0.96969697,0.96969697,0.96969697,0.842105263,0.842105263,0.842105263,0,0,0,0.941176471,0.941176471,0.941176471,0.666666667,0.666666667,0.666666667,0,0,0,0.994266603,0.994266603,0.994266603,0.989855198,0.989855198,0.989855198
2459,119395.5,119392,119399,0.783783784,0.783783784,0.783783784,1,1,1,0,0,0,0.852941176,0.852941176,0.852941176,1,1,1,0,0,0,0.994197162,0.994197162,0.994197162,0.937523382,0.937523382,0.937523382
2460,119403.5,119400,119407,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.998607727,0.998607727,0.998607727
2461,119411.5,119408,119415,0.98245614,0.98245614,0.98245614,1,1,1,0,0,0,0.965517241,0.965517241,0.965517241,1,1,1,0,0,0,0.999953102,0.999953102,0.999953102,0.999819397,0.999819397,0.999819397
2462,119419.5,119416,119423,0.984615385,0.984615385,0.984615385,0.941176471,0.941176471,0.941176471,0,0,0,0.955223881,0.955223881,0.955223881,0.941176471,0.941176471,0.941176471,0,0,0,0.999482036,0.999482036,0.999482036,0.999910193,0.999910193,0.999910193
2463,119427.5,119424,119431,0.984615385,0.984615385,0.984615385,0.114285714,0.114285714,0.114285714,0,0,0,1,1,1,0.153846154,0.153846154,0.153846154,0,0,0,0.99856528,0.99856528,0.99856528,0.990842216,0.990842216,0.990842216
2464,119435.5,119432,119439,0.526315789,0.526315789,0.526315789,1,1,1,0,0,0,0.4,0.4,0.4,0.964285714,0.964285714,0.964285714,0,0,0,0.999400458,0.999400458,0.999400458,0.992011619,0.992011619,0.992011619
2465,119443.5,119440,119447,1,1,1,1,1,1,0,0,0,0.92,0.92,0.92,0.984615385,0.984615385,0.984615385,0,0,0,0.999906147,0.999906147,0.999906147,0.999729851,0.999729851,0.999729851
2466,119451.5,119448,119455,0.984615385,0.984615385,0.984615385,0.955223881,0.955223881,0.955223881,0,0,0,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0,0,0,0.999713221,0.999713221,0.999713221,1,1,1
2467,119459.5,119456,119463,0.927536232,0.927536232,0.927536232,0.423076923,0.423076923,0.423076923,0,0,0,0.927536232,0.927536232,0.927536232,0.578947368,0.578947368,0.578947368,0,0,0,0.999018084,0.999018084,0.999018084,0.991468005,0.991468005,0.991468005
2468,119467.5,119464,119471,1,1,1,0.777777778,0.777777778,0.777777778,0,0,0,0.88,0.88,0.88,0.777777778,0.777777778,0.777777778,0,0,0,0.998273235,0.998273235,0.998273235,0.990508475,0.990508475,0.990508475
2469,119475.5,119472,119479,0.98245614,0.98245614,0.98245614,0.914285714,0.914285714,0.914285714,0,0,0,0.949152542,0.949152542,0.949152542,0.888888889,0.888888889,0.888888889,0,0,0,0.998400277,0.998400277,0.998400277,0.997730466,0.997730466,0.997730466
2470,119483.5,119480,119487,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,1,1,1,0.790123457,0.790123457,0.790123457,0,0,0,0.999133599,0.999133599,0.999133599,1,1,1
2471,119491.5,119488,119495,1,1,1,0.333333333,0.333333333,0.333333333,0,0,0,1,1,1,0.457142857,0.457142857,0.457142857,0,0,0,0.998954015,0.998954015,0.998954015,0.988814994,0.988814994,0.988814994
2472,119499.5,119496,119503,0.857142857,0.857142857,0.857142857,1,1,1,0,0,0,0.75,0.75,0.75,1,1,1,0,0,0,0.999760659,0.999760659,0.999760659,0.996011046,0.996011046,0.996011046
2473,119507.5,119504,119511,0.965517241,0.965517241,0.965517241,0.901408451,0.901408451,0.901408451,0,0,0,0.918032787,0.918032787,0.918032787,0.901408451,0.901408451,0.901408451,0,0,0,0.995780591,0.995780591,0.995780591,0.991150442,0.991150442,0.991150442
2474,119515.5,119512,119519,0.942857143,0.942857143,0.942857143,0.98245614,0.98245614,0.98245614,0,0,0,0.891891892,0.891891892,0.891891892,0.982758621,0.982758621,0.982758621,0,0,0,0.999699158,0.999699158,0.999699158,0.999188443,0.999188443,0.999188443
2475,119523.5,119520,119527,1,1,1,0.927835052,0.927835052,0.927835052,0,0,0,0.992248062,0.992248062,0.992248062,0.9375,0.9375,0.9375,0,0,0,0.998942859,0.998942859,0.998942859,0.998100865,0.998100865,0.998100865
2476,119531.5,119528,119535,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,1,1,1,0,0,0,0.998090285,0.998090285,0.998090285,0.994176265,0.994176265,0.994176265
2477,119539.5,119536,119543,1,1,1,0.291666667,0.291666667,0.291666667,0,0,0,1,1,1,0.608695652,0.608695652,0.608695652,0,0,0,0.998120029,0.998120029,0.998120029,0.980548003,0.980548003,0.980548003
2478,119547.5,119544,119551,1,1,1,0.895522388,0.895522388,0.895522388,0,0,0,0.956521739,0.956521739,0.956521739,0.885714286,0.885714286,0.885714286,0,0,0,0.999159252,0.999159252,0.999159252,0.993357179,0.993357179,0.993357179
2479,119555.5,119552,119559,1,1,1,0.914285714,0.914285714,0.914285714,0,0,0,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,0.996949127,0.996949127,0.996949127,0.989264802,0.989264802,0.989264802
2480,119563.5,119560,119567,0.941176471,0.941176471,0.941176471,1,1,1,0,0,0,0.96969697,0.96969697,0.96969697,1,1,1,0,0,0,0.995358746,0.995358746,0.995358746,0.980958634,0.980958634,0.980958634
2481,119571.5,119568,119575,1,1,1,0.916666667,0.916666667,0.916666667,0,0,0,1,1,1,0.956521739,0.956521739,0.956521739,0,0,0,0.997931059,0.997931059,0.997931059,0.985507246,0.985507246,0.985507246
2482,119579.5,119576,119583,0.956521739,0.956521739,0.956521739,0.941176471,0.941176471,0.941176471,0,0,0,0.92,0.92,0.92,0.955223881,0.955223881,0.955223881,0,0,0,0.998598349,0.998598349,0.998598349,0.995390335,0.995390335,0.995390335
2483,119587.5,119584,119591,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0,0,0,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0,0,0,0.999798606,0.999798606,0.999798606,0.999867602,0.999867602,0.999867602
2484,119595.5,119592,119599,1,1,1,0.49122807,0.49122807,0.49122807,0,0,0,1,1,1,0.549019608,0.549019608,0.549019608,0,0,0,0.992033384,0.992033384,0.992033384,0.965916612,0.965916612,0.965916612
2485,119603.5,119600,119607,0.947368421,0.947368421,0.947368421,0.807017544,0.807017544,0.807017544,0,0,0,0.818181818,0.818181818,0.818181818,0.884615385,0.884615385,0.884615385,0,0,0,0.9943317,0.9943317,0.9943317,0.960102302,0.960102302,0.960102302
