training_step,sso01-adamw-lr5e-5-base-291mo307 - _step,sso01-adamw-lr5e-5-base-291mo307 - _step__MIN,sso01-adamw-lr5e-5-base-291mo307 - _step__MAX,eps1e-8,sso01-adamw-lr5e-5-base-291mo307 - training/f1_score-EEE__MIN,sso01-adamw-lr5e-5-base-291mo307 - training/f1_score-EEE__MAX,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MAX,eps1e-6,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - training/f1_score-EEE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - training/f1_score-EEE__MAX
10313,110597,110597,110597,0.993690852,0.993690852,0.993690852,110597,110597,110597,0.912937347,0.912937347,0.912937347
10314,110606,110606,110606,0.987738565,0.987738565,0.987738565,110606,110606,110606,0.839001413,0.839001413,0.839001413
10315,110615,110615,110615,0.985653105,0.985653105,0.985653105,110615,110615,110615,0.883652718,0.883652718,0.883652718
10316,110624,110624,110624,0.992327366,0.992327366,0.992327366,110624,110624,110624,0.873799726,0.873799726,0.873799726
10317,110633,110633,110633,0.989876033,0.989876033,0.989876033,110633,110633,110633,0.847454545,0.847454545,0.847454545
10318,110642,110642,110642,0.982003315,0.982003315,0.982003315,110642,110642,110642,0.849732047,0.849732047,0.849732047
10319,110651,110651,110651,0.990907169,0.990907169,0.990907169,110651,110651,110651,0.881630265,0.881630265,0.881630265
10320,110660,110660,110660,0.990201475,0.990201475,0.990201475,110660,110660,110660,0.874787649,0.874787649,0.874787649
10321,110669,110669,110669,0.993311582,0.993311582,0.993311582,110669,110669,110669,0.917091537,0.917091537,0.917091537
10322,110678,110678,110678,0.990943756,0.990943756,0.990943756,110678,110678,110678,0.895512465,0.895512465,0.895512465
10323,110687,110687,110687,0.986753696,0.986753696,0.986753696,110687,110687,110687,0.910502959,0.910502959,0.910502959
10324,110696,110696,110696,0.99338927,0.99338927,0.99338927,110696,110696,110696,0.839765004,0.839765004,0.839765004
10325,110705,110705,110705,0.988683351,0.988683351,0.988683351,110705,110705,110705,0.890430524,0.890430524,0.890430524
10326,110714,110714,110714,0.986864649,0.986864649,0.986864649,110714,110714,110714,0.87624286,0.87624286,0.87624286
10327,110723,110723,110723,0.98799223,0.98799223,0.98799223,110723,110723,110723,0.854507871,0.854507871,0.854507871
10328,110732,110732,110732,0.992893845,0.992893845,0.992893845,110732,110732,110732,0.890151131,0.890151131,0.890151131
10329,110741,110741,110741,0.995559144,0.995559144,0.995559144,110741,110741,110741,0.900362151,0.900362151,0.900362151
10330,110750,110750,110750,0.987988854,0.987988854,0.987988854,110750,110750,110750,0.885060565,0.885060565,0.885060565
10331,110759,110759,110759,0.987809674,0.987809674,0.987809674,110759,110759,110759,0.88923273,0.88923273,0.88923273
10332,110768,110768,110768,0.989542622,0.989542622,0.989542622,110768,110768,110768,0.86245207,0.86245207,0.86245207
10333,110777,110777,110777,0.992929018,0.992929018,0.992929018,110777,110777,110777,0.807692308,0.807692308,0.807692308
10334,110786,110786,110786,0.982061203,0.982061203,0.982061203,110786,110786,110786,0.8736,0.8736,0.8736
10335,110795,110795,110795,0.996232563,0.996232563,0.996232563,110795,110795,110795,0.897110708,0.897110708,0.897110708
10336,110804,110804,110804,0.980071386,0.980071386,0.980071386,110804,110804,110804,0.881795372,0.881795372,0.881795372
10337,110813,110813,110813,0.993628221,0.993628221,0.993628221,110813,110813,110813,0.90529944,0.90529944,0.90529944
10338,110822,110822,110822,0.987828315,0.987828315,0.987828315,110822,110822,110822,0.923202448,0.923202448,0.923202448
10339,110831,110831,110831,0.991700261,0.991700261,0.991700261,110831,110831,110831,0.890974893,0.890974893,0.890974893
10340,110840,110840,110840,0.989967983,0.989967983,0.989967983,110840,110840,110840,0.91024982,0.91024982,0.91024982
10341,110849,110849,110849,0.993629012,0.993629012,0.993629012,110849,110849,110849,0.867824356,0.867824356,0.867824356
10342,110858,110858,110858,0.993113677,0.993113677,0.993113677,110858,110858,110858,0.909326683,0.909326683,0.909326683
10343,110867,110867,110867,0.99257966,0.99257966,0.99257966,110867,110867,110867,0.867995636,0.867995636,0.867995636
10344,110876,110876,110876,0.992916935,0.992916935,0.992916935,110876,110876,110876,0.88511469,0.88511469,0.88511469
10345,110885,110885,110885,0.992248062,0.992248062,0.992248062,110885,110885,110885,0.863253402,0.863253402,0.863253402
10346,110894,110894,110894,0.993863554,0.993863554,0.993863554,110894,110894,110894,0.883091366,0.883091366,0.883091366
10347,110903,110903,110903,0.990369623,0.990369623,0.990369623,110903,110903,110903,0.910128882,0.910128882,0.910128882
10348,110912,110912,110912,0.990294921,0.990294921,0.990294921,110912,110912,110912,0.868087998,0.868087998,0.868087998
10349,110921,110921,110921,0.990598923,0.990598923,0.990598923,110921,110921,110921,0.890236744,0.890236744,0.890236744
10350,110930,110930,110930,0.992243495,0.992243495,0.992243495,110930,110930,110930,0.898186127,0.898186127,0.898186127
10351,110939,110939,110939,0.991395046,0.991395046,0.991395046,110939,110939,110939,0.855133615,0.855133615,0.855133615
10352,110948,110948,110948,0.987473673,0.987473673,0.987473673,110948,110948,110948,0.877086811,0.877086811,0.877086811
10353,110957,110957,110957,0.997482123,0.997482123,0.997482123,110957,110957,110957,0.869007854,0.869007854,0.869007854
10354,110966,110966,110966,0.991165906,0.991165906,0.991165906,110966,110966,110966,0.907254027,0.907254027,0.907254027
10355,110975,110975,110975,0.992226301,0.992226301,0.992226301,110975,110975,110975,0.89238477,0.89238477,0.89238477
10356,110984,110984,110984,0.990851867,0.990851867,0.990851867,110984,110984,110984,0.9135276,0.9135276,0.9135276
10357,110993,110993,110993,0.99069891,0.99069891,0.99069891,110993,110993,110993,0.87951417,0.87951417,0.87951417
10358,111002,111002,111002,0.997803457,0.997803457,0.997803457,111002,111002,111002,0.90578309,0.90578309,0.90578309
10359,111011,111011,111011,0.974557638,0.974557638,0.974557638,111011,111011,111011,0.892810589,0.892810589,0.892810589
10360,111020,111020,111020,0.993441631,0.993441631,0.993441631,111020,111020,111020,0.884152503,0.884152503,0.884152503
10361,111029,111029,111029,0.986838775,0.986838775,0.986838775,111029,111029,111029,0.890707189,0.890707189,0.890707189
10362,111038,111038,111038,0.990381566,0.990381566,0.990381566,111038,111038,111038,0.886219357,0.886219357,0.886219357
10363,111047,111047,111047,0.989126703,0.989126703,0.989126703,111047,111047,111047,0.874081847,0.874081847,0.874081847
10364,111056,111056,111056,0.989645143,0.989645143,0.989645143,111056,111056,111056,0.924568245,0.924568245,0.924568245
10365,111065,111065,111065,0.992229763,0.992229763,0.992229763,111065,111065,111065,0.876854464,0.876854464,0.876854464
10366,111074,111074,111074,0.993686988,0.993686988,0.993686988,111074,111074,111074,0.908126271,0.908126271,0.908126271
10367,111083,111083,111083,0.990997749,0.990997749,0.990997749,111083,111083,111083,0.848232848,0.848232848,0.848232848
10368,111092,111092,111092,0.994149603,0.994149603,0.994149603,111092,111092,111092,0.907008885,0.907008885,0.907008885
10369,111101,111101,111101,0.993115136,0.993115136,0.993115136,111101,111101,111101,0.876013679,0.876013679,0.876013679
10370,111110,111110,111110,0.992722652,0.992722652,0.992722652,111110,111110,111110,0.87000412,0.87000412,0.87000412
10371,111119,111119,111119,0.990760133,0.990760133,0.990760133,111119,111119,111119,0.853298326,0.853298326,0.853298326
10372,111128,111128,111128,0.99381953,0.99381953,0.99381953,111128,111128,111128,0.861471861,0.861471861,0.861471861
10373,111137,111137,111137,0.982471613,0.982471613,0.982471613,111137,111137,111137,0.860406854,0.860406854,0.860406854
10374,111146,111146,111146,0.985393503,0.985393503,0.985393503,111146,111146,111146,0.84834908,0.84834908,0.84834908
10375,111155,111155,111155,0.988107931,0.988107931,0.988107931,111155,111155,111155,0.908797293,0.908797293,0.908797293
10376,111164,111164,111164,0.993018828,0.993018828,0.993018828,111164,111164,111164,0.866266324,0.866266324,0.866266324
10377,111173,111173,111173,0.990687588,0.990687588,0.990687588,111173,111173,111173,0.852040213,0.852040213,0.852040213
10378,111182,111182,111182,0.985364683,0.985364683,0.985364683,111182,111182,111182,0.908005053,0.908005053,0.908005053
10379,111191,111191,111191,0.992237121,0.992237121,0.992237121,111191,111191,111191,0.860171815,0.860171815,0.860171815
10380,111200,111200,111200,0.981456231,0.981456231,0.981456231,111200,111200,111200,0.852423175,0.852423175,0.852423175
10381,111209,111209,111209,0.990499072,0.990499072,0.990499072,111209,111209,111209,0.88,0.88,0.88
10382,111218,111218,111218,0.98823241,0.98823241,0.98823241,111218,111218,111218,0.910438978,0.910438978,0.910438978
10383,111227,111227,111227,0.992963693,0.992963693,0.992963693,111227,111227,111227,0.885131691,0.885131691,0.885131691
10384,111236,111236,111236,0.992793453,0.992793453,0.992793453,111236,111236,111236,0.893972321,0.893972321,0.893972321
10385,111245,111245,111245,0.990390549,0.990390549,0.990390549,111245,111245,111245,0.881853024,0.881853024,0.881853024
10386,111254,111254,111254,0.991332611,0.991332611,0.991332611,111254,111254,111254,0.916746245,0.916746245,0.916746245
10387,111263,111263,111263,0.990777059,0.990777059,0.990777059,111263,111263,111263,0.842135043,0.842135043,0.842135043
10388,111272,111272,111272,0.992045999,0.992045999,0.992045999,111272,111272,111272,0.908022438,0.908022438,0.908022438
10389,111281,111281,111281,0.990899899,0.990899899,0.990899899,111281,111281,111281,0.858293076,0.858293076,0.858293076
10390,111290,111290,111290,0.993510005,0.993510005,0.993510005,111290,111290,111290,0.91960532,0.91960532,0.91960532
10391,111299,111299,111299,0.991350312,0.991350312,0.991350312,111299,111299,111299,0.882874889,0.882874889,0.882874889
10392,111308,111308,111308,0.997357992,0.997357992,0.997357992,111308,111308,111308,0.898074975,0.898074975,0.898074975
10393,111317,111317,111317,0.992565947,0.992565947,0.992565947,111317,111317,111317,0.891128098,0.891128098,0.891128098
10394,111326,111326,111326,0.982263879,0.982263879,0.982263879,111326,111326,111326,0.880354505,0.880354505,0.880354505
10395,111335,111335,111335,0.995086276,0.995086276,0.995086276,111335,111335,111335,0.872589249,0.872589249,0.872589249
10396,111344,111344,111344,0.993047769,0.993047769,0.993047769,111344,111344,111344,0.905932203,0.905932203,0.905932203
10397,111353,111353,111353,0.983955994,0.983955994,0.983955994,111353,111353,111353,0.861481252,0.861481252,0.861481252
10398,111362,111362,111362,0.984331329,0.984331329,0.984331329,111362,111362,111362,0.920602055,0.920602055,0.920602055
10399,111371,111371,111371,0.989041096,0.989041096,0.989041096,111371,111371,111371,0.85286783,0.85286783,0.85286783
10400,111380,111380,111380,0.990301497,0.990301497,0.990301497,111380,111380,111380,0.88766007,0.88766007,0.88766007
10401,111389,111389,111389,0.996397542,0.996397542,0.996397542,111389,111389,111389,0.890257012,0.890257012,0.890257012
10402,111398,111398,111398,0.993123772,0.993123772,0.993123772,111398,111398,111398,0.885533454,0.885533454,0.885533454
10403,111407,111407,111407,0.9933643,0.9933643,0.9933643,111407,111407,111407,0.902001668,0.902001668,0.902001668
10404,111416,111416,111416,0.993631841,0.993631841,0.993631841,111416,111416,111416,0.88702471,0.88702471,0.88702471
10405,111425,111425,111425,0.995121951,0.995121951,0.995121951,111425,111425,111425,0.869367909,0.869367909,0.869367909
10406,111434,111434,111434,0.990797903,0.990797903,0.990797903,111434,111434,111434,0.873734109,0.873734109,0.873734109
10407,111443,111443,111443,0.988826816,0.988826816,0.988826816,111443,111443,111443,0.868762417,0.868762417,0.868762417
10408,111452,111452,111452,0.988751654,0.988751654,0.988751654,111452,111452,111452,0.88263007,0.88263007,0.88263007
10409,111461,111461,111461,0.995679695,0.995679695,0.995679695,111461,111461,111461,0.905699678,0.905699678,0.905699678
10410,111470,111470,111470,0.99158856,0.99158856,0.99158856,111470,111470,111470,0.863959166,0.863959166,0.863959166
10411,111479,111479,111479,0.991136997,0.991136997,0.991136997,111479,111479,111479,0.89260087,0.89260087,0.89260087
10412,111488,111488,111488,0.996975928,0.996975928,0.996975928,111488,111488,111488,0.88030888,0.88030888,0.88030888
10413,111497,111497,111497,0.991207997,0.991207997,0.991207997,111497,111497,111497,0.875334523,0.875334523,0.875334523
10414,111506,111506,111506,0.991154915,0.991154915,0.991154915,111506,111506,111506,0.923305294,0.923305294,0.923305294
10415,111515,111515,111515,0.987681238,0.987681238,0.987681238,111515,111515,111515,0.870475993,0.870475993,0.870475993
10416,111524,111524,111524,0.992570579,0.992570579,0.992570579,111524,111524,111524,0.852218141,0.852218141,0.852218141
10417,111533,111533,111533,0.979699248,0.979699248,0.979699248,111533,111533,111533,0.891945448,0.891945448,0.891945448
10418,111542,111542,111542,0.996151846,0.996151846,0.996151846,111542,111542,111542,0.845218654,0.845218654,0.845218654
10419,111551,111551,111551,0.99473471,0.99473471,0.99473471,111551,111551,111551,0.889948503,0.889948503,0.889948503
10420,111560,111560,111560,0.990214067,0.990214067,0.990214067,111560,111560,111560,0.864135492,0.864135492,0.864135492
10421,111569,111569,111569,0.990994854,0.990994854,0.990994854,111569,111569,111569,0.879613527,0.879613527,0.879613527
10422,111578,111578,111578,0.988798764,0.988798764,0.988798764,111578,111578,111578,0.867990654,0.867990654,0.867990654
10423,111587,111587,111587,0.982574903,0.982574903,0.982574903,111587,111587,111587,0.845381526,0.845381526,0.845381526
10424,111596,111596,111596,0.994209466,0.994209466,0.994209466,111596,111596,111596,0.901401814,0.901401814,0.901401814
10425,111605,111605,111605,0.987671505,0.987671505,0.987671505,111605,111605,111605,0.921518019,0.921518019,0.921518019
10426,111614,111614,111614,0.990848329,0.990848329,0.990848329,111614,111614,111614,0.879878165,0.879878165,0.879878165
10427,111623,111623,111623,0.991671904,0.991671904,0.991671904,111623,111623,111623,0.895775875,0.895775875,0.895775875
10428,111632,111632,111632,0.990590059,0.990590059,0.990590059,111632,111632,111632,0.890775681,0.890775681,0.890775681
10429,111641,111641,111641,0.990820685,0.990820685,0.990820685,111641,111641,111641,0.888813097,0.888813097,0.888813097
10430,111650,111650,111650,0.991817506,0.991817506,0.991817506,111650,111650,111650,0.860174224,0.860174224,0.860174224
10431,111659,111659,111659,0.982896783,0.982896783,0.982896783,111659,111659,111659,0.880361174,0.880361174,0.880361174
10432,111668,111668,111668,0.991344145,0.991344145,0.991344145,111668,111668,111668,0.876825226,0.876825226,0.876825226
10433,111677,111677,111677,0.989371777,0.989371777,0.989371777,111677,111677,111677,0.894892526,0.894892526,0.894892526
10434,111686,111686,111686,0.981181239,0.981181239,0.981181239,111686,111686,111686,0.879463675,0.879463675,0.879463675
10435,111695,111695,111695,0.989529962,0.989529962,0.989529962,111695,111695,111695,0.863530129,0.863530129,0.863530129
10436,111704,111704,111704,0.992385787,0.992385787,0.992385787,111704,111704,111704,0.884210526,0.884210526,0.884210526
10437,111713,111713,111713,0.9956776,0.9956776,0.9956776,111713,111713,111713,0.920764699,0.920764699,0.920764699
10438,111722,111722,111722,0.99192463,0.99192463,0.99192463,111722,111722,111722,0.901188243,0.901188243,0.901188243
10439,111731,111731,111731,0.990717601,0.990717601,0.990717601,111731,111731,111731,0.885669082,0.885669082,0.885669082
10440,111740,111740,111740,0.985794814,0.985794814,0.985794814,111740,111740,111740,0.874164009,0.874164009,0.874164009
10441,111749,111749,111749,0.989147287,0.989147287,0.989147287,111749,111749,111749,0.878280592,0.878280592,0.878280592
10442,111758,111758,111758,0.989488275,0.989488275,0.989488275,111758,111758,111758,0.848472587,0.848472587,0.848472587
10443,111767,111767,111767,0.985934726,0.985934726,0.985934726,111767,111767,111767,0.814587513,0.814587513,0.814587513
10444,111776,111776,111776,0.994471154,0.994471154,0.994471154,111776,111776,111776,0.890026714,0.890026714,0.890026714
10445,111785,111785,111785,0.991367735,0.991367735,0.991367735,111785,111785,111785,0.905015616,0.905015616,0.905015616
10446,111794,111794,111794,0.982001972,0.982001972,0.982001972,111794,111794,111794,0.890407785,0.890407785,0.890407785
10447,111803,111803,111803,0.99051953,0.99051953,0.99051953,111803,111803,111803,0.876566125,0.876566125,0.876566125
10448,111812,111812,111812,0.991744757,0.991744757,0.991744757,111812,111812,111812,0.903328051,0.903328051,0.903328051
10449,111821,111821,111821,0.994258612,0.994258612,0.994258612,111821,111821,111821,0.901534372,0.901534372,0.901534372
10450,111830,111830,111830,0.987854251,0.987854251,0.987854251,111830,111830,111830,0.880757988,0.880757988,0.880757988
10451,111839,111839,111839,0.993857494,0.993857494,0.993857494,111839,111839,111839,0.864481679,0.864481679,0.864481679
10452,111848,111848,111848,0.990275142,0.990275142,0.990275142,111848,111848,111848,0.894222222,0.894222222,0.894222222
