validation_step,sso01-adamw-lr5e-5-base.lin1-2w1boplw - _step,sso01-adamw-lr5e-5-base.lin1-2w1boplw - _step__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - _step__MAX,lin1-Eii,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-Eii__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-Eii__MAX,lin1-iEE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEE__MAX,lin1-iEi,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEi__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEi__MAX,lin1-EEi,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEi__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEi__MAX,lin1-iiE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iiE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iiE__MAX,lin1-EiE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EiE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EiE__MAX,lin1-iii,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iii__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iii__MAX,lin1-EEE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEE__MAX,lin1-loss,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/loss__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/loss__MAX,sso01-adamw-lr5e-5-base-291mo307 - _step,sso01-adamw-lr5e-5-base-291mo307 - _step__MIN,sso01-adamw-lr5e-5-base-291mo307 - _step__MAX,base-Eii,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MAX,base-iEE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MAX,base-iEi,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MAX,base-EEi,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MAX,base-iiE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MAX,base-EiE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MAX,base-iii,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MAX,base-EEE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MAX,base-loss,sso01-adamw-lr5e-5-base-291mo307 - validation/loss__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/loss__MAX
2186,97265.41667,97262,97269,0.72972973,0.72972973,0.72972973,0.333333333,0.333333333,0.333333333,0,0,0,0.753623188,0.753623188,0.753623188,0.416666667,0.416666667,0.416666667,0,0,0,0.99853791,0.99853791,0.99853791,0.980360506,0.980360506,0.980360506,41.33482742,41.33482742,41.33482742,97265.63636,97262,97269,0.692307692,0.692307692,0.692307692,0.454545455,0.454545455,0.454545455,0,0,0,0.830769231,0.830769231,0.830769231,0.476190476,0.476190476,0.476190476,0,0,0,0.996860392,0.996860392,0.996860392,0.975712777,0.975712777,0.975712777,40.88159561,40.88159561,40.88159561
2187,97273.66667,97270,97277,0,0,0,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,0.984615385,0.984615385,0.984615385,0,0,0,0.999258649,0.999258649,0.999258649,0.998541211,0.998541211,0.998541211,40.78143311,40.78143311,40.78143311,97273.78571,97270,97277,0,0,0,0.744186047,0.744186047,0.744186047,0,0,0,0,0,0,0.771084337,0.771084337,0.771084337,0,0,0,0.998144253,0.998144253,0.998144253,0.999634814,0.999634814,0.999634814,40.80003357,40.80003357,40.80003357
2188,97281.15385,97278,97285,0.955223881,0.955223881,0.955223881,0.941176471,0.941176471,0.941176471,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.998896125,0.998896125,0.998896125,0.998947885,0.998947885,0.998947885,40.78454971,40.78454971,40.78454971,97282.09091,97278,97285,0.984615385,0.984615385,0.984615385,0.666666667,0.666666667,0.666666667,0,0,0,0.984615385,0.984615385,0.984615385,0.666666667,0.666666667,0.666666667,0,0,0,0.99634268,0.99634268,0.99634268,1,1,1,40.793293,40.793293,40.793293
2189,97289.83333,97286,97293,1,1,1,0.786885246,0.786885246,0.786885246,0,0,0,1,1,1,0.872727273,0.872727273,0.872727273,0,0,0,0.999239544,0.999239544,0.999239544,0.998140998,0.998140998,0.998140998,40.79702759,40.79702759,40.79702759,97289.63636,97286,97293,0.955223881,0.955223881,0.955223881,0.657534247,0.657534247,0.657534247,0,0,0,0.96969697,0.96969697,0.96969697,0.727272727,0.727272727,0.727272727,0,0,0,0.997442734,0.997442734,0.997442734,0.997783973,0.997783973,0.997783973,40.80970383,40.80970383,40.80970383
2190,97297.63636,97294,97301,0.96969697,0.96969697,0.96969697,0,0,0,0,0,0,0.96969697,0.96969697,0.96969697,0,0,0,0,0,0,0.997718152,0.997718152,0.997718152,0.991474851,0.991474851,0.991474851,40.86213303,40.86213303,40.86213303,97297.5,97294,97301,0.876712329,0.876712329,0.876712329,0,0,0,0,0,0,0.927536232,0.927536232,0.927536232,0,0,0,0,0,0,0.996413793,0.996413793,0.996413793,0.987951807,0.987951807,0.987951807,40.89424896,40.89424896,40.89424896
2191,97305.66667,97302,97309,0.952380952,0.952380952,0.952380952,1,1,1,0,0,0,0.952380952,0.952380952,0.952380952,0.984615385,0.984615385,0.984615385,0,0,0,0.99996459,0.99996459,0.99996459,0.999527187,0.999527187,0.999527187,40.7726326,40.7726326,40.7726326,97305.3,97302,97309,0.833333333,0.833333333,0.833333333,1,1,1,0,0,0,0.689655172,0.689655172,0.689655172,0.984615385,0.984615385,0.984615385,0,0,0,0.998688362,0.998688362,0.998688362,0.9884733,0.9884733,0.9884733,40.83058167,40.83058167,40.83058167
2192,97313.18182,97310,97317,0.888888889,0.888888889,0.888888889,1,1,1,0,0,0,0.914285714,0.914285714,0.914285714,0.984615385,0.984615385,0.984615385,0,0,0,0.999426627,0.999426627,0.999426627,1,1,1,40.77438354,40.77438354,40.77438354,97313.45455,97310,97317,0.853333333,0.853333333,0.853333333,1,1,1,0,0,0,0.888888889,0.888888889,0.888888889,0.96969697,0.96969697,0.96969697,0,0,0,0.9986228,0.9986228,0.9986228,0.997589587,0.997589587,0.997589587,40.78298187,40.78298187,40.78298187
2193,97321.76923,97318,97325,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,40.76860809,40.76860809,40.76860809,97321.61538,97318,97325,0.984615385,0.984615385,0.984615385,0.955223881,0.955223881,0.955223881,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.999732508,0.999732508,0.999732508,0.999838943,0.999838943,0.999838943,40.77171326,40.77171326,40.77171326
2194,97329.5,97326,97333,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,0.984615385,0.984615385,0.984615385,0.941176471,0.941176471,0.941176471,0,0,0,0.999202414,0.999202414,0.999202414,0.993129981,0.993129981,0.993129981,40.78938293,40.78938293,40.78938293,97329.66667,97326,97333,0.96969697,0.96969697,0.96969697,0.571428571,0.571428571,0.571428571,0,0,0,0.941176471,0.941176471,0.941176471,0.941176471,0.941176471,0.941176471,0,0,0,0.998194695,0.998194695,0.998194695,0.986601039,0.986601039,0.986601039,40.81755829,40.81755829,40.81755829
2195,97337,97334,97341,0,0,0,0.680851064,0.680851064,0.680851064,0,0,0,0,0,0,0.688172043,0.688172043,0.688172043,0,0,0,0.999898184,0.999898184,0.999898184,0.978209856,0.978209856,0.978209856,40.88123322,40.88123322,40.88123322,97337.92308,97334,97341,0,0,0,0.927536232,0.927536232,0.927536232,0,0,0,0,0,0,0.927536232,0.927536232,0.927536232,0,0,0,0.998844795,0.998844795,0.998844795,0.987234043,0.987234043,0.987234043,40.81615067,40.81615067,40.81615067
2196,97345.64286,97342,97349,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0,0,0,0.461538462,0.461538462,0.461538462,0.659793814,0.659793814,0.659793814,0,0,0,0.999863045,0.999863045,0.999863045,0.992965779,0.992965779,0.992965779,40.88093567,40.88093567,40.88093567,97345.57143,97342,97349,0.75,0.75,0.75,1,1,1,0,0,0,0.352941176,0.352941176,0.352941176,1,1,1,0,0,0,0.999954348,0.999954348,0.999954348,0.998865999,0.998865999,0.998865999,40.7883873,40.7883873,40.7883873
2197,97353.21429,97350,97357,0.984615385,0.984615385,0.984615385,0.666666667,0.666666667,0.666666667,0,0,0,0.984615385,0.984615385,0.984615385,0.659793814,0.659793814,0.659793814,0,0,0,0.99978369,0.99978369,0.99978369,0.995443038,0.995443038,0.995443038,40.82965088,40.82965088,40.82965088,97353.27273,97350,97357,0.984615385,0.984615385,0.984615385,0.941176471,0.941176471,0.941176471,0,0,0,0.984615385,0.984615385,0.984615385,0.901408451,0.901408451,0.901408451,0,0,0,0.999729598,0.999729598,0.999729598,0.999279539,0.999279539,0.999279539,40.7784729,40.7784729,40.7784729
2198,97361.61538,97358,97365,1,1,1,0.276595745,0.276595745,0.276595745,0,0,0,1,1,1,0.393939394,0.393939394,0.393939394,0,0,0,0.996729759,0.996729759,0.996729759,0.988824979,0.988824979,0.988824979,40.9524231,40.9524231,40.9524231,97361.58333,97358,97365,1,1,1,0.342105263,0.342105263,0.342105263,0,0,0,1,1,1,0.393939394,0.393939394,0.393939394,0,0,0,0.996924908,0.996924908,0.996924908,0.991480996,0.991480996,0.991480996,40.91694641,40.91694641,40.91694641
2199,97369.5,97366,97373,1,1,1,0.266666667,0.266666667,0.266666667,0,0,0,1,1,1,0.347826087,0.347826087,0.347826087,0,0,0,0.998915842,0.998915842,0.998915842,0.988847584,0.988847584,0.988847584,40.82792664,40.82792664,40.82792664,97369.45455,97366,97373,1,1,1,0.25,0.25,0.25,0,0,0,0.98245614,0.98245614,0.98245614,0.275862069,0.275862069,0.275862069,0,0,0,0.996091493,0.996091493,0.996091493,0.967466316,0.967466316,0.967466316,40.87584686,40.87584686,40.87584686
2200,97377.26667,97374,97381,0.75,0.75,0.75,0.927536232,0.927536232,0.927536232,0,0,0,0.666666667,0.666666667,0.666666667,0.941176471,0.941176471,0.941176471,0,0,0,0.999661946,0.999661946,0.999661946,0.998976109,0.998976109,0.998976109,40.78342819,40.78342819,40.78342819,97377.61538,97374,97381,0.666666667,0.666666667,0.666666667,0.984615385,0.984615385,0.984615385,0,0,0,0.5,0.5,0.5,0.984615385,0.984615385,0.984615385,0,0,0,0.999361406,0.999361406,0.999361406,0.995566166,0.995566166,0.995566166,40.80231094,40.80231094,40.80231094
2201,97385.64286,97382,97389,0.984615385,0.984615385,0.984615385,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,0.914285714,0.914285714,0.914285714,0,0,0,0.99960147,0.99960147,0.99960147,1,1,1,40.77182388,40.77182388,40.77182388,97385.75,97382,97389,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,0.999690115,0.999690115,0.999690115,0.99979571,0.99979571,0.99979571,40.77273941,40.77273941,40.77273941
2202,97393.46154,97390,97397,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,1,1,1,0.990291262,0.990291262,0.990291262,0,0,0,0.999901555,0.999901555,0.999901555,1,1,1,40.76900864,40.76900864,40.76900864,97393.33333,97390,97397,0.984615385,0.984615385,0.984615385,0.980392157,0.980392157,0.980392157,0,0,0,0.984615385,0.984615385,0.984615385,0.971428571,0.971428571,0.971428571,0,0,0,0.997582515,0.997582515,0.997582515,0.996509889,0.996509889,0.996509889,40.78684235,40.78684235,40.78684235
2203,97401.54545,97398,97405,0.984615385,0.984615385,0.984615385,0.953488372,0.953488372,0.953488372,0,0,0,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,0.999621985,0.999621985,0.999621985,0.999215194,0.999215194,0.999215194,40.79446793,40.79446793,40.79446793,97401.73333,97398,97405,0.96969697,0.96969697,0.96969697,0.88172043,0.88172043,0.88172043,0,0,0,0.96969697,0.96969697,0.96969697,0.909090909,0.909090909,0.909090909,0,0,0,0.995555556,0.995555556,0.995555556,0.995905942,0.995905942,0.995905942,40.83411407,40.83411407,40.83411407
2204,97409.71429,97406,97413,0.857142857,0.857142857,0.857142857,0.941176471,0.941176471,0.941176471,0,0,0,0.923076923,0.923076923,0.923076923,0.888888889,0.888888889,0.888888889,0,0,0,0.998845144,0.998845144,0.998845144,0.999738539,0.999738539,0.999738539,40.78047943,40.78047943,40.78047943,97409.42857,97406,97413,0.923076923,0.923076923,0.923076923,0.888888889,0.888888889,0.888888889,0,0,0,0.857142857,0.857142857,0.857142857,0.941176471,0.941176471,0.941176471,0,0,0,0.992697684,0.992697684,0.992697684,0.997072574,0.997072574,0.997072574,40.83861923,40.83861923,40.83861923
2205,97416.92308,97414,97421,0.972972973,0.972972973,0.972972973,0.482758621,0.482758621,0.482758621,0,0,0,0.947368421,0.947368421,0.947368421,0.622222222,0.622222222,0.622222222,0,0,0,0.983638743,0.983638743,0.983638743,0.998027613,0.998027613,0.998027613,40.84910202,40.84910202,40.84910202,97417.33333,97414,97421,0.87804878,0.87804878,0.87804878,0.549019608,0.549019608,0.549019608,0,0,0,0.972972973,0.972972973,0.972972973,0.583333333,0.583333333,0.583333333,0,0,0,0.982142857,0.982142857,0.982142857,0.997792045,0.997792045,0.997792045,40.84637833,40.84637833,40.84637833
2206,97425.1,97422,97429,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.998481465,0.998481465,0.998481465,0.997269817,0.997269817,0.997269817,40.85617828,40.85617828,40.85617828,97425.46154,97422,97429,0.96969697,0.96969697,0.96969697,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.998033959,0.998033959,0.998033959,0.997930191,0.997930191,0.997930191,40.84835815,40.84835815,40.84835815
2207,97433.45455,97430,97437,0.927536232,0.927536232,0.927536232,0.153846154,0.153846154,0.153846154,0,0,0,0.941176471,0.941176471,0.941176471,0.375,0.375,0.375,0,0,0,0.998858957,0.998858957,0.998858957,0.996261378,0.996261378,0.996261378,40.83042145,40.83042145,40.83042145,97433.38462,97430,97437,0.984615385,0.984615385,0.984615385,0.2,0.2,0.2,0,0,0,0.96969697,0.96969697,0.96969697,0.428571429,0.428571429,0.428571429,0,0,0,0.999801705,0.999801705,0.999801705,0.997967975,0.997967975,0.997967975,40.81883621,40.81883621,40.81883621
2208,97441.54545,97438,97445,0.930232558,0.930232558,0.930232558,1,1,1,0,0,0,0.952380952,0.952380952,0.952380952,0.984615385,0.984615385,0.984615385,0,0,0,0.998847975,0.998847975,0.998847975,0.996551341,0.996551341,0.996551341,40.79206085,40.79206085,40.79206085,97441.46154,97438,97445,0.930232558,0.930232558,0.930232558,0.984615385,0.984615385,0.984615385,0,0,0,0.869565217,0.869565217,0.869565217,0.984615385,0.984615385,0.984615385,0,0,0,0.970524921,0.970524921,0.970524921,0.913006655,0.913006655,0.913006655,41.49258423,41.49258423,41.49258423
2209,97449.5,97446,97453,0,0,0,0.96969697,0.96969697,0.96969697,0,0,0,0,0,0,0.955223881,0.955223881,0.955223881,0,0,0,0.998402556,0.998402556,0.998402556,0.995799876,0.995799876,0.995799876,40.86891937,40.86891937,40.86891937,97449.53333,97446,97453,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.999016595,0.999016595,0.999016595,0.996791312,0.996791312,0.996791312,40.84193039,40.84193039,40.84193039
2210,97457.75,97454,97461,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0,0,0,0.888888889,0.888888889,0.888888889,0,0,0,0.997019196,0.997019196,0.997019196,0.99966816,0.99966816,0.99966816,40.78149414,40.78149414,40.78149414,97457.30769,97454,97461,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0,0,0,0.901408451,0.901408451,0.901408451,0,0,0,0.998094331,0.998094331,0.998094331,0.999917006,0.999917006,0.999917006,40.77936172,40.77936172,40.77936172
2211,97465.78571,97462,97469,0.926829268,0.926829268,0.926829268,0.580645161,0.580645161,0.580645161,0,0,0,0.926829268,0.926829268,0.926829268,0.923076923,0.923076923,0.923076923,0,0,0,0.997064542,0.997064542,0.997064542,0.985865724,0.985865724,0.985865724,40.88593674,40.88593674,40.88593674,97465.66667,97462,97469,0.926829268,0.926829268,0.926829268,0.6,0.6,0.6,0,0,0,0.926829268,0.926829268,0.926829268,0.818181818,0.818181818,0.818181818,0,0,0,0.990813848,0.990813848,0.990813848,0.957774141,0.957774141,0.957774141,41.12960815,41.12960815,41.12960815
2212,97473.36364,97470,97477,1,1,1,0.842105263,0.842105263,0.842105263,0,0,0,1,1,1,0.790123457,0.790123457,0.790123457,0,0,0,0.998938429,0.998938429,0.998938429,0.9997558,0.9997558,0.9997558,40.78139877,40.78139877,40.78139877,97473.14286,97470,97477,0.96969697,0.96969697,0.96969697,0.761904762,0.761904762,0.761904762,0,0,0,0.96969697,0.96969697,0.96969697,0.771084337,0.771084337,0.771084337,0,0,0,0.998016576,0.998016576,0.998016576,0.996834673,0.996834673,0.996834673,40.79106903,40.79106903,40.79106903
2213,97481.66667,97478,97485,1,1,1,0.914285714,0.914285714,0.914285714,0,0,0,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,0.999646368,0.999646368,0.999646368,1,1,1,40.77267075,40.77267075,40.77267075,97481.85714,97478,97485,1,1,1,0.810126582,0.810126582,0.810126582,0,0,0,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,0.998584271,0.998584271,0.998584271,0.994649805,0.994649805,0.994649805,40.78770447,40.78770447,40.78770447
2214,97489.84615,97486,97493,1,1,1,0.990654206,0.990654206,0.990654206,0,0,0,1,1,1,1,1,1,0,0,0,0.999839383,0.999839383,0.999839383,0.99959432,0.99959432,0.99959432,40.76999283,40.76999283,40.76999283,97489.18182,97486,97493,1,1,1,0.972477064,0.972477064,0.972477064,0,0,0,0.96969697,0.96969697,0.96969697,1,1,1,0,0,0,0.999799205,0.999799205,0.999799205,0.999188531,0.999188531,0.999188531,40.77225876,40.77225876,40.77225876
2215,97497.46154,97494,97501,0.722222222,0.722222222,0.722222222,0.976744186,0.976744186,0.976744186,0,0,0,0.684210526,0.684210526,0.684210526,0.976744186,0.976744186,0.976744186,0,0,0,0.997159516,0.997159516,0.997159516,0.992133976,0.992133976,0.992133976,26.8316021,26.8316021,26.8316021,97497.58333,97494,97501,0.787878788,0.787878788,0.787878788,1,1,1,0,0,0,0.604651163,0.604651163,0.604651163,1,1,1,0,0,0,0.998428261,0.998428261,0.998428261,0.994303076,0.994303076,0.994303076,26.80490494,26.80490494,26.80490494
2216,117451.6667,117448,117455,0.927536232,0.927536232,0.927536232,0,0,0,0,0,0,0.876712329,0.876712329,0.876712329,0,0,0,0,0,0,0.999096454,0.999096454,0.999096454,0.99776831,0.99776831,0.99776831,40.82674408,40.82674408,40.82674408,117451.3333,117448,117455,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.977872783,0.977872783,0.977872783,0.987004332,0.987004332,0.987004332,41.00833893,41.00833893,41.00833893
2217,117459.2308,117456,117463,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.999376559,0.999376559,0.999376559,40.77735138,40.77735138,40.77735138,117459.75,117456,117463,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.998772064,0.998772064,0.998772064,0.992846034,0.992846034,0.992846034,40.83047867,40.83047867,40.83047867
2218,117467.4,117464,117471,0.888888889,0.888888889,0.888888889,0.943396226,0.943396226,0.943396226,0,0,0,0.882352941,0.882352941,0.882352941,0.943396226,0.943396226,0.943396226,0,0,0,0.999559755,0.999559755,0.999559755,0.996252129,0.996252129,0.996252129,40.79094696,40.79094696,40.79094696,117467.5833,117464,117471,0.914285714,0.914285714,0.914285714,0.980392157,0.980392157,0.980392157,0,0,0,0.882352941,0.882352941,0.882352941,0.961538462,0.961538462,0.961538462,0,0,0,0.999254743,0.999254743,0.999254743,0.992537313,0.992537313,0.992537313,40.82418442,40.82418442,40.82418442
2219,117475.7,117472,117479,1,1,1,1,1,1,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.999779881,0.999779881,0.999779881,0.99921936,0.99921936,0.99921936,40.770504,40.770504,40.770504,117475.6923,117472,117479,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.999816574,0.999816574,0.999816574,1,1,1,40.77065659,40.77065659,40.77065659
2220,117483.9231,117480,117487,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,0.998420337,0.998420337,0.998420337,0.993017843,0.993017843,0.993017843,40.78559875,40.78559875,40.78559875,117483.8462,117480,117487,0.927536232,0.927536232,0.927536232,0.842105263,0.842105263,0.842105263,0,0,0,0.927536232,0.927536232,0.927536232,0.927536232,0.927536232,0.927536232,0,0,0,0.996983298,0.996983298,0.996983298,0.989371981,0.989371981,0.989371981,40.80155563,40.80155563,40.80155563
2221,117491.7333,117488,117495,0.666666667,0.666666667,0.666666667,0.875,0.875,0.875,0,0,0,0.705882353,0.705882353,0.705882353,0.933333333,0.933333333,0.933333333,0,0,0,0.99893857,0.99893857,0.99893857,0.996129032,0.996129032,0.996129032,40.80281448,40.80281448,40.80281448,117491.3846,117488,117495,0.679245283,0.679245283,0.679245283,0.777777778,0.777777778,0.777777778,0,0,0,0.765957447,0.765957447,0.765957447,0.933333333,0.933333333,0.933333333,0,0,0,0.999071372,0.999071372,0.999071372,0.994832041,0.994832041,0.994832041,40.80646515,40.80646515,40.80646515
2222,117499.3333,117496,117503,0.903225806,0.903225806,0.903225806,0.984615385,0.984615385,0.984615385,0,0,0,0.918032787,0.918032787,0.918032787,0.914285714,0.914285714,0.914285714,0,0,0,0.99943377,0.99943377,0.99943377,0.999490749,0.999490749,0.999490749,40.78149033,40.78149033,40.78149033,117499.4286,117496,117503,0.903225806,0.903225806,0.903225806,0.927536232,0.927536232,0.927536232,0,0,0,0.918032787,0.918032787,0.918032787,0.853333333,0.853333333,0.853333333,0,0,0,0.999093724,0.999093724,0.999093724,0.999490749,0.999490749,0.999490749,40.7848587,40.7848587,40.7848587
2223,117507.3077,117504,117511,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.999809879,0.999809879,0.999809879,1,1,1,40.77075958,40.77075958,40.77075958,117507.5385,117504,117511,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,0.99992396,0.99992396,0.99992396,1,1,1,40.76957321,40.76957321,40.76957321
2224,117515.9091,117512,117519,1,1,1,0.8,0.8,0.8,0,0,0,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,0.999293812,0.999293812,0.999293812,0.994920174,0.994920174,0.994920174,40.79621887,40.79621887,40.79621887,117515.5,117512,117519,0.984615385,0.984615385,0.984615385,0.64516129,0.64516129,0.64516129,0,0,0,1,1,1,0.689655172,0.689655172,0.689655172,0,0,0,0.997355778,0.997355778,0.997355778,0.992418773,0.992418773,0.992418773,40.81422806,40.81422806,40.81422806
2225,117523.5,117520,117527,0.857142857,0.857142857,0.857142857,0.93877551,0.93877551,0.93877551,0,0,0,0.842105263,0.842105263,0.842105263,0.92,0.92,0.92,0,0,0,0.999655053,0.999655053,0.999655053,0.994588436,0.994588436,0.994588436,40.7948761,40.7948761,40.7948761,117523.6364,117520,117527,0.947368421,0.947368421,0.947368421,0.807017544,0.807017544,0.807017544,0,0,0,0.8,0.8,0.8,0.807017544,0.807017544,0.807017544,0,0,0,0.99882621,0.99882621,0.99882621,0.993467765,0.993467765,0.993467765,40.80767441,40.80767441,40.80767441
2226,117531.3846,117528,117535,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.962962963,0.962962963,0.962962963,0.955223881,0.955223881,0.955223881,0,0,0,0.999773212,0.999773212,0.999773212,0.999806875,0.999806875,0.999806875,40.77548599,40.77548599,40.77548599,117531.2143,117528,117535,0.980392157,0.980392157,0.980392157,1,1,1,0,0,0,0.912280702,0.912280702,0.912280702,0.984615385,0.984615385,0.984615385,0,0,0,0.999773212,0.999773212,0.999773212,0.99961375,0.99961375,0.99961375,40.7746582,40.7746582,40.7746582
2227,117540,117536,117543,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.99990808,0.99990808,0.99990808,1,1,1,40.76917267,40.76917267,40.76917267,117539.7692,117536,117543,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0.984615385,0,0,0,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.999862113,0.999862113,0.999862113,1,1,1,40.76964951,40.76964951,40.76964951
2228,117547.2857,117544,117551,1,1,1,0.451612903,0.451612903,0.451612903,0,0,0,1,1,1,0.451612903,0.451612903,0.451612903,0,0,0,0.999167427,0.999167427,0.999167427,0.99238965,0.99238965,0.99238965,40.8535347,40.8535347,40.8535347,117547.6667,117544,117551,0.984615385,0.984615385,0.984615385,0.35,0.35,0.35,0,0,0,0.984615385,0.984615385,0.984615385,0.482758621,0.482758621,0.482758621,0,0,0,0.996242832,0.996242832,0.996242832,0.982112912,0.982112912,0.982112912,40.97571945,40.97571945,40.97571945
2229,117555.4615,117552,117559,0.56,0.56,0.56,0.909090909,0.909090909,0.909090909,0,0,0,0.608695652,0.608695652,0.608695652,0.925925926,0.925925926,0.925925926,0,0,0,0.999519693,0.999519693,0.999519693,0.992503748,0.992503748,0.992503748,40.81387329,40.81387329,40.81387329,117555.7143,117552,117559,0.777777778,0.777777778,0.777777778,0.909090909,0.909090909,0.909090909,0,0,0,0.636363636,0.636363636,0.636363636,0.980392157,0.980392157,0.980392157,0,0,0,0.999347863,0.999347863,0.999347863,0.992557309,0.992557309,0.992557309,40.80084991,40.80084991,40.80084991
2230,117563.5,117560,117567,0.603174603,0.603174603,0.603174603,0.96969697,0.96969697,0.96969697,0,0,0,0.678571429,0.678571429,0.678571429,0.96969697,0.96969697,0.96969697,0,0,0,0.998398644,0.998398644,0.998398644,0.995249619,0.995249619,0.995249619,40.82749557,40.82749557,40.82749557,117563.3846,117560,117567,0.808510638,0.808510638,0.808510638,0.955223881,0.955223881,0.955223881,0,0,0,0.678571429,0.678571429,0.678571429,0.955223881,0.955223881,0.955223881,0,0,0,0.998728754,0.998728754,0.998728754,0.996954497,0.996954497,0.996954497,40.80660248,40.80660248,40.80660248
