"validation_step","sso01-adamw-lr2e-5-base-2fg7kdwu - _step","sso01-adamw-lr2e-5-base-2fg7kdwu - _step__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - _step__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iiE","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iiE__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iiE__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iEE","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iEE__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iEE__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-EEi","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-EEi__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-EEi__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-Eii","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-Eii__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-Eii__MAX"
"109","20811.25","20809","20813","0.22695035460992907","0.22695035460992907","0.22695035460992907","0.2807017543859649","0.2807017543859649","0.2807017543859649","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.7710843373493976","0.7710843373493976","0.7710843373493976"
"110","20819.25","20817","20821","0.4324324324324324","0.4324324324324324","0.4324324324324324","0.41025641025641024","0.41025641025641024","0.41025641025641024","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.34782608695652173","0.34782608695652173","0.34782608695652173"
"111","20827.25","20825","20829","0.5818181818181819","0.5818181818181819","0.5818181818181819","0.5565217391304349","0.5565217391304349","0.5565217391304349","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.5128205128205129","0.5128205128205129","0.5128205128205129"
"112","20835.25","20833","20837","0.5925925925925926","0.5925925925925926","0.5925925925925926","0.5","0.5","0.5","0.8421052631578948","0.8421052631578948","0.8421052631578948","0.6464646464646464","0.6464646464646464","0.6464646464646464"
"113","20843.25","20841","20845","0.5","0.5","0.5","0.5142857142857142","0.5142857142857142","0.5142857142857142","0.735632183908046","0.735632183908046","0.735632183908046","0.5714285714285715","0.5714285714285715","0.5714285714285715"
"114","20851.25","20849","20853","0.5405405405405406","0.5405405405405406","0.5405405405405406","0.7499999999999999","0.7499999999999999","0.7499999999999999","0.33628318584070793","0.33628318584070793","0.33628318584070793","0.25675675675675674","0.25675675675675674","0.25675675675675674"
"115","20859.25","20857","20861","0.32323232323232326","0.32323232323232326","0.32323232323232326","0.6956521739130436","0.6956521739130436","0.6956521739130436","0.4923076923076923","0.4923076923076923","0.4923076923076923","0.41025641025641024","0.41025641025641024","0.41025641025641024"
"116","20867.25","20865","20869","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.7710843373493976","0.7710843373493976","0.7710843373493976","0.5289256198347108","0.5289256198347108","0.5289256198347108","0.4129032258064516","0.4129032258064516","0.4129032258064516"
"117","20875.25","20873","20877","0.6875000000000001","0.6875000000000001","0.6875000000000001","0.6470588235294118","0.6470588235294118","0.6470588235294118","0.4742268041237113","0.4742268041237113","0.4742268041237113","0.35294117647058826","0.35294117647058826","0.35294117647058826"
"118","20883.25","20881","20885","0.7804878048780487","0.7804878048780487","0.7804878048780487","0.7191011235955056","0.7191011235955056","0.7191011235955056","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.761904761904762","0.761904761904762","0.761904761904762"
"119","20891.25","20889","20893","0.7703703703703704","0.7703703703703704","0.7703703703703704","0.7786259541984732","0.7786259541984732","0.7786259541984732","0.47761194029850745","0.47761194029850745","0.47761194029850745","0.5614035087719299","0.5614035087719299","0.5614035087719299"
"120","20899.25","20897","20901","0.847682119205298","0.847682119205298","0.847682119205298","0.8050314465408805","0.8050314465408805","0.8050314465408805","0.5040650406504065","0.5040650406504065","0.5040650406504065","0.5610859728506788","0.5610859728506788","0.5610859728506788"
"121","20907.25","20905","20909","0.6569343065693432","0.6569343065693432","0.6569343065693432","0.6923076923076924","0.6923076923076924","0.6923076923076924","0.5700000000000001","0.5700000000000001","0.5700000000000001","0.5158371040723981","0.5158371040723981","0.5158371040723981"
"122","20915.25","20913","20917","0.5","0.5","0.5","0.4352941176470588","0.4352941176470588","0.4352941176470588","0.6571428571428571","0.6571428571428571","0.6571428571428571","0.5609756097560975","0.5609756097560975","0.5609756097560975"
"123","20923.25","20921","20925","0.5161290322580645","0.5161290322580645","0.5161290322580645","0.47058823529411764","0.47058823529411764","0.47058823529411764","0.653061224489796","0.653061224489796","0.653061224489796","0.36994219653179194","0.36994219653179194","0.36994219653179194"
"124","20931.25","20929","20933","0.5918367346938774","0.5918367346938774","0.5918367346938774","0.5918367346938774","0.5918367346938774","0.5918367346938774","0.6336633663366337","0.6336633663366337","0.6336633663366337","0.512","0.512","0.512"
"125","20939.25","20937","20941","0.22988505747126434","0.22988505747126434","0.22988505747126434","0.25641025641025644","0.25641025641025644","0.25641025641025644","0.5915492957746479","0.5915492957746479","0.5915492957746479","0.4271844660194175","0.4271844660194175","0.4271844660194175"
"126","20947.25","20945","20949","0.4025157232704403","0.4025157232704403","0.4025157232704403","0.5","0.5","0.5","0","0","0","0","0","0"
"127","20955.25","20953","20957","0.49612403100775193","0.49612403100775193","0.49612403100775193","0.5517241379310345","0.5517241379310345","0.5517241379310345","0.6","0.6","0.6","0.45161290322580644","0.45161290322580644","0.45161290322580644"
"128","20963.25","20961","20965","0.5348837209302325","0.5348837209302325","0.5348837209302325","0.5476190476190476","0.5476190476190476","0.5476190476190476","0.7191011235955056","0.7191011235955056","0.7191011235955056","0.5981308411214953","0.5981308411214953","0.5981308411214953"
"129","20971.25","20969","20973","0","0","0","0","0","0","0.735632183908046","0.735632183908046","0.735632183908046","0.7032967032967034","0.7032967032967034","0.7032967032967034"
"130","20979.25","20977","20981","0.3884892086330935","0.3884892086330935","0.3884892086330935","0.47787610619469023","0.47787610619469023","0.47787610619469023","0.5625","0.5625","0.5625","0.4","0.4","0.4"
"131","20987.25","20985","20989","0.39506172839506176","0.39506172839506176","0.39506172839506176","0.6213592233009708","0.6213592233009708","0.6213592233009708","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.49612403100775193","0.49612403100775193","0.49612403100775193"
"132","20995.25","20993","20997","0.6054054054054054","0.6054054054054054","0.6054054054054054","0.896","0.896","0.896","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.5871559633027523","0.5871559633027523","0.5871559633027523"
"133","21003.25","21001","21005","0.6140350877192983","0.6140350877192983","0.6140350877192983","0.6862745098039216","0.6862745098039216","0.6862745098039216","0.9494949494949495","0.9494949494949495","0.9494949494949495","0.761904761904762","0.761904761904762","0.761904761904762"
"134","21011.25","21009","21013","0.6213592233009708","0.6213592233009708","0.6213592233009708","0.6095238095238095","0.6095238095238095","0.6095238095238095","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.6597938144329897","0.6597938144329897","0.6597938144329897"
"135","21019.25","21017","21021","0.5","0.5","0.5","0.6046511627906976","0.6046511627906976","0.6046511627906976","0.9014084507042254","0.9014084507042254","0.9014084507042254","0.7032967032967034","0.7032967032967034","0.7032967032967034"
"136","21027.25","21025","21029","0.8135593220338984","0.8135593220338984","0.8135593220338984","0.8275862068965517","0.8275862068965517","0.8275862068965517","0.43750000000000006","0.43750000000000006","0.43750000000000006","0.21917808219178084","0.21917808219178084","0.21917808219178084"
"137","21035.25","21033","21037","0.7710843373493976","0.7710843373493976","0.7710843373493976","0.8","0.8","0.8","0.4556962025316456","0.4556962025316456","0.4556962025316456","0.34285714285714286","0.34285714285714286","0.34285714285714286"
"138","21043.25","21041","21045","0.5203252032520326","0.5203252032520326","0.5203252032520326","0.6153846153846153","0.6153846153846153","0.6153846153846153","0.7901234567901235","0.7901234567901235","0.7901234567901235","0.5289256198347108","0.5289256198347108","0.5289256198347108"
"139","21051.25","21049","21053","0.5252525252525252","0.5252525252525252","0.5252525252525252","0.65","0.65","0.65","0.9014084507042254","0.9014084507042254","0.9014084507042254","0.49612403100775193","0.49612403100775193","0.49612403100775193"
"140","21059.25","21057","21061","0.5818181818181819","0.5818181818181819","0.5818181818181819","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.11650485436893204","0.11650485436893204","0.11650485436893204"
"141","21067.25","21065","21069","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.8","0.8","0.8","0","0","0","0","0","0"
"142","21075.25","21073","21077","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.676470588235294","0.676470588235294","0.676470588235294","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.6","0.6","0.6"
"143","21083.25","21081","21085","0","0","0","0","0","0","0.735632183908046","0.735632183908046","0.735632183908046","0.7441860465116279","0.7441860465116279","0.7441860465116279"
"144","21091.25","21089","21093","0","0","0","0","0","0","0.5039370078740157","0.5039370078740157","0.5039370078740157","0.5161290322580645","0.5161290322580645","0.5161290322580645"
"145","21099.25","21097","21101","0.33333333333333337","0.33333333333333337","0.33333333333333337","0.391304347826087","0.391304347826087","0.391304347826087","0.6301369863013699","0.6301369863013699","0.6301369863013699","0.5822784810126582","0.5822784810126582","0.5822784810126582"
"146","21107.25","21105","21109","0.38323353293413176","0.38323353293413176","0.38323353293413176","0.6464646464646464","0.6464646464646464","0.6464646464646464","0.25396825396825395","0.25396825396825395","0.25396825396825395","0.20512820512820512","0.20512820512820512","0.20512820512820512"
"147","21115.25","21113","21117","0.34972677595628415","0.34972677595628415","0.34972677595628415","0.5039370078740157","0.5039370078740157","0.5039370078740157","0.40764331210191085","0.40764331210191085","0.40764331210191085","0.39263803680981596","0.39263803680981596","0.39263803680981596"
"148","21123.25","21121","21125","0.14953271028037382","0.14953271028037382","0.14953271028037382","0.25","0.25","0.25","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.435374149659864","0.435374149659864","0.435374149659864"
"149","21131.25","21129","21133","0.38095238095238093","0.38095238095238093","0.38095238095238093","0.41379310344827586","0.41379310344827586","0.41379310344827586","0.5333333333333333","0.5333333333333333","0.5333333333333333","0.4","0.4","0.4"
"150","21139.25","21137","21141","0.4413793103448276","0.4413793103448276","0.4413793103448276","0.6037735849056604","0.6037735849056604","0.6037735849056604","0","0","0","0","0","0"
"151","21147.25","21145","21149","0.4817518248175182","0.4817518248175182","0.4817518248175182","0.7586206896551725","0.7586206896551725","0.7586206896551725","0.8533333333333333","0.8533333333333333","0.8533333333333333","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"152","21155.25","21153","21157","0.512","0.512","0.512","0.6736842105263158","0.6736842105263158","0.6736842105263158","0.7472527472527472","0.7472527472527472","0.7472527472527472","0.5151515151515151","0.5151515151515151","0.5151515151515151"
"153","21163.25","21161","21165","0.3516483516483517","0.3516483516483517","0.3516483516483517","0.48120300751879697","0.48120300751879697","0.48120300751879697","0.5662100456621005","0.5662100456621005","0.5662100456621005","0.4525547445255474","0.4525547445255474","0.4525547445255474"
"154","21171.25","21169","21173","0.47058823529411764","0.47058823529411764","0.47058823529411764","0.6336633663366337","0.6336633663366337","0.6336633663366337","0.5079365079365079","0.5079365079365079","0.5079365079365079","0.3516483516483517","0.3516483516483517","0.3516483516483517"
"155","21179.25","21177","21181","0.07999999999999999","0.07999999999999999","0.07999999999999999","0.07692307692307693","0.07692307692307693","0.07692307692307693","0.47761194029850745","0.47761194029850745","0.47761194029850745","0.35555555555555557","0.35555555555555557","0.35555555555555557"
"156","21187.25","21185","21189","0.7234042553191489","0.7234042553191489","0.7234042553191489","0.7727272727272727","0.7727272727272727","0.7727272727272727","0.5833333333333334","0.5833333333333334","0.5833333333333334","0.345679012345679","0.345679012345679","0.345679012345679"
"157","21195.25","21193","21197","0.7901234567901235","0.7901234567901235","0.7901234567901235","0.888888888888889","0.888888888888889","0.888888888888889","0.9032258064516129","0.9032258064516129","0.9032258064516129","0.7000000000000001","0.7000000000000001","0.7000000000000001"
"158","21203.25","21201","21205","0.547008547008547","0.547008547008547","0.547008547008547","0.653061224489796","0.653061224489796","0.653061224489796","0.888888888888889","0.888888888888889","0.888888888888889","0.5079365079365079","0.5079365079365079","0.5079365079365079"
"159","21211.25","21209","21213","0.37037037037037035","0.37037037037037035","0.37037037037037035","0.5376344086021506","0.5376344086021506","0.5376344086021506","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.7441860465116279","0.7441860465116279","0.7441860465116279"
"160","21219.25","21217","21221","0.05555555555555556","0.05555555555555556","0.05555555555555556","0.06779661016949151","0.06779661016949151","0.06779661016949151","0.6451612903225806","0.6451612903225806","0.6451612903225806","0.5714285714285715","0.5714285714285715","0.5714285714285715"
"161","21227.25","21225","21229","0.5925925925925926","0.5925925925925926","0.5925925925925926","0.6336633663366337","0.6336633663366337","0.6336633663366337","0.29411764705882354","0.29411764705882354","0.29411764705882354","0.12048192771084336","0.12048192771084336","0.12048192771084336"
"162","21235.25","21233","21237","0.512","0.512","0.512","0.5289256198347108","0.5289256198347108","0.5289256198347108","0.7441860465116279","0.7441860465116279","0.7441860465116279","0.38095238095238093","0.38095238095238093","0.38095238095238093"
"163","21243.25","21241","21245","0.5203252032520326","0.5203252032520326","0.5203252032520326","0.6213592233009708","0.6213592233009708","0.6213592233009708","0.8533333333333333","0.8533333333333333","0.8533333333333333","0.5378151260504201","0.5378151260504201","0.5378151260504201"
"164","21251.25","21249","21253","0.23076923076923078","0.23076923076923078","0.23076923076923078","0.25641025641025644","0.25641025641025644","0.25641025641025644","0.6808510638297872","0.6808510638297872","0.6808510638297872","0.5714285714285715","0.5714285714285715","0.5714285714285715"
"165","21259.25","21257","21261","0.3146067415730337","0.3146067415730337","0.3146067415730337","0.35220125786163525","0.35220125786163525","0.35220125786163525","0.11320754716981131","0.11320754716981131","0.11320754716981131","0.12903225806451613","0.12903225806451613","0.12903225806451613"
"166","21267.25","21265","21269","0.31683168316831684","0.31683168316831684","0.31683168316831684","0.38323353293413176","0.38323353293413176","0.38323353293413176","0.5567010309278351","0.5567010309278351","0.5567010309278351","0.40909090909090906","0.40909090909090906","0.40909090909090906"
"167","21275.25","21273","21277","0.39751552795031053","0.39751552795031053","0.39751552795031053","0.41558441558441556","0.41558441558441556","0.41558441558441556","0.5925925925925926","0.5925925925925926","0.5925925925925926","0.5333333333333333","0.5333333333333333","0.5333333333333333"
"168","21283.25","21281","21285","0.3278688524590164","0.3278688524590164","0.3278688524590164","0.3389830508474576","0.3389830508474576","0.3389830508474576","0.8648648648648648","0.8648648648648648","0.8648648648648648","0.7191011235955056","0.7191011235955056","0.7191011235955056"
"169","21291.25","21289","21293","0.6736842105263158","0.6736842105263158","0.6736842105263158","0.6966292134831461","0.6966292134831461","0.6966292134831461","0","0","0","0","0","0"
